reviews,Fine-grained sentiment score,review_category
"  Regualr updates are required to boost system and software  performance.Camera is awesome rear and front.Functions are smooth and buttery .Watching movies and videos are very pleasant.But Some of the bloatware and third party apps  like Helo,likee,etc are yuck and must not be preinstalled. Thank God We can uninstall  them.Go for it .You wont regret except for regular android updates. only Feb month software update is provided so far by default. DONT KNOW if they provide regular security update or not.But it's  performance is by far smooth and well.While Doing DUO video call I felt heating of phone.Let's  see if it is improved in next security update.Samsung should provide headphones,back cover, tempered  glass with phones at their end.Regards,Edit:31may 2020Yesterday  took 30/40 photos and my phone Galaxy M21 appeared hot.Photos were quite good.What astonished me is this phone's  battery management .It generally takes three days to discharge.Actually I am a moderate user So It's expected but want the same performance in future. Samsung's own EXYNOS processor needs overhauling in comparison  to qualcom snapdragon and media  tech..Will add further information in due course02 june2020YouTube playback is sometimes stuck which I Experienced two three times.Software update is major issue.My preused samsung headphone is not compatible with its Jack.Loose .So doesn't works it ought  to be.My Nokia is much better than this phone is every aspect.Not a single time Hang or stuck during any usage.Samsung's  main problem is its processor which is required to be reengineered.In 30 july2020 got an update which was done  vastly. It feels good when the phone is updated regularly since it removes glitches and boosts performance.Samsung is listening its consumers I guess so it is providing updates.What I see in this update is battery is draining  a little faster than before.I am satisfied.Samsung should provide earphone, backcover and screen guard with every models I reiterate.Regards,My review is being altered.for some days  this phone has gone unexpectedly unresponsive. Touch is hectic and the display panel is heated .Samsung has provided me used phone by Amazon. I swear I will never buy  and persuade anyone to buy Samsung mobile ever.",0.9398,positive
"  So I hv used it now for two days and here are my reviews:phone is big enough at this range. Performance is great. There is a dark mode avalable for all android system which I really liked. I am more into camera and I will rate this camera 4. There is too much exposure for photos. But night mode is too good. THis is perfect for low light imaging. But it will overexpose, so u will have to reduce the brightness. Also normal video will zoom a bit which I dont like. But u can shoot it in wide view as well which gives it a different feeling. The pro mode of camera for photos is less adjustable but it can overcome these limitations very well.The battery certainly lasted about 1.5 day on average usage with games, photos videos etc. At this price I think this is a v good deal.",0.9649,positive
"  Yes.Cost efficiency is what i would call the super trait of M21 to be.This is the worthiest set to be bought at around ₹ 15k. Best Battery capacity and display (super AMOLED!) at this rate. Decent chipset.Been using it for a month. And it, indeed, is very good in overall performance and is more cost effective than I thought. In fact more cost effective than all the Mid Range phones I've bought so far.A massive 6000mAh Battery will sustain the phone for minimum a day but to be honest it does not deserve the hype it got. Also inclusion of a faster charger would have made me happier. But im still happy man!It Does heat up a little bit while charging. But seriously manages to keep the cool even while heavy RAM usage.The design is not appealing coming with a plastic body. This is a small negative which is overshadowed by the remaining overwhelming positives of M21.The april 2020 update is good. Trust me.If ever there is an offer where there is a rate drop below 14000 for a 4-64 variant then go for it.",0.9887,positive
"  My own experience of 3 days:-Battery- not working good as expected 6000 mah,it's looks like 3500mah.Camera-this is pretty good ,image quality is good.Fingerprints-some times fails to read ir fingerprints otherwise it's good .Network- I'm facing network issues with this phone ,internet connection some time collapse,and also my relatives complaint that he can't able to call me,but I can call him(it's happening since 3 days when I insert my Vodafone 4g sim in my new phone....Otherwise performance is good.",0.7902,positive
"  All Parameters are excellent other than below mentioned Points I observed.-Battery Backup- with a normal Usage it will go from 100 to 35% (From 5am till 8pm), less than expected. Actually Some Background Apps consumes so much battery which can't be Disabled.-Camera is OK OK (Doesnt appear to be  48MP quality, there is no in depth clarity in pixels with artificial light), daylight quality is good.(Very very Slight Heating is always there), you can feel it in pocket.-You can't disable notifications related to auto update of apps.-Face Unlock doesnt works sometimes in little dim light,in Light it is good.-No option to display data speed over status bar.-Settings menu is little bit not user friendly. Little bit confusing.- My Backup from Google Drive could not be restored, as it was showing try again later, Tried two times but didn't work, you can only avail this option during setting it first time.Whats app Backup Restored.-Data speed was not good as it was in my last phone(just an Observation)",-0.0564,negative
"  I bought 6/128 gb variantscreen resolution, camera quality no doubt is awesome.Battery personally i dont geel like 6000mah coz i dont play games still get only 1 day backup..But one day is quite decent but not as of 6000mah.But facing some problems , i dont know it is only with me or with anyone else??Plz tell me anyone who bought it had this pblem or not..1. Every time I insert sd card , it shows a display with message that issue with sd card and format it.If i only insert sd card then there is no issue but the issue came when i insert both sd card and sim cards together..I cheked it many times ,all the time it shows same....I dont know what to do...2. Moderate heating of mobile near earpiece during charging..3. Some lag when i was doing screen mirroring...Plz tell anyone else having these problem or not..if yes then what he does ??If no then plz suggest what should i do..Replace the device as it is only 3 days old..",-0.9332,negative
"  I was searching for a phone under 14,000 which would be great for multitasking, daily use & regular gaming and the biggest thing was a great battery. I found many cheap phones from chinese brands making with about 1,000 rupees of difference. But they were unreliable and not as rough and tough as SAMSUNG is. The phones made by SAMSUNG are the most rough and tough phones you can find. And M21 would be a great pick for you. I am using this phone since 2 months and I don't have a single complain, not even a single complain. The phone is great for battery because the 6000mAh battery lasted all day long. I did multitasking and little bit gaming and used my phone the whole day. I just kept it in charge at night for half hour and then it worked for me all day long. The processor and RAM is also too good because I don't see any framedrops, not even a single framedrop in gaming. It is a very smooth experience and the next thing is that it never lagged when I was operating it, never ever. The camera is also a nice pick, the 48 mp camera gives you an awesome shot with the 8mp and 5mp secondary cameras. I also liked the selfie camera because it's of 20 mp and is enough for taking breathtaking selfies. The samsung UI is also a nice pick with a good look and updates also come regularly. The display is just awesome, it is just breathtaking. The Amoled display with the notch gives you a big hit. LAST THING, THIS IS THE BEST PHONE IN THE GIVEN PRICE RANGE, YOU CAN SURELY GO FOR IT.",0.9965,positive
  After 12 days of usesBattery okCamera goodGood product value of money,0.34,positive
  I have been using this phone since 2 weeks.Pros1. Manufactured in India2. Display is really good. I can surely distinguish this from my old phone3. Battery life last more than a day even after high usage4. Dolby atmos sound enhances video and audio experience5. Camera is fantastic. Does a good job for a noob photographer like meCons1. Charging wire could have been little longer2. I miss led notification lightOver all Samsung has done a very good job in mid range segment. At this price I did not wanted to purchase some other brand with UI that is more like a adware,0.9615,positive
"  Bought in Amazon india. As mentioned,product was made in India.Which I liked.Comes with ejector pin, travel adapter and usb, and manual with warranty.It supports fast charging. It was mentioned that The USB cable was made in austria. adapter made in India.Takes quite long process while initial start. Make sure that you select what you need.Pros1.Country of Origin-For buyers who look for Made in India phones,definitely you could get this.2.Battery suits for very normal users.3.security Mcafee comes with this. we need to turn on for security.4.Processor is ok.5.Super AMOLED display6.No heating issues.7.Android 10 with UICons1.Mono speaker.2.Camera light output is low. Camera wasn't appreciating. For this price camera design should have been better.3.Lot of preinstalled apps,which I don't like.4.Takes quite long time to charge. Even fast charging mode switched. This was unexpected.5.No headphones or screen guard provided. We need to buy separately.6.Dolby gets switched only when you use headset,bluetooth headset mode.ConclusionGood phone for normal users. I think it won't suit for heavy smartphone users.",0.2486,positive
"  Just after 2 weeks of purchase, this Samsung M21 smartphone suddenly got hung and a portion of the screen is not responsiive. Immediately I  raised a complaint. The technical guy of customer care not even bothered to listen to the complaint. He just told that the return policy expired two days back, just two days and I dont even know about it. How can one expect that this kind of cheap goods being delivered to us. They can stop working at any time if they are too cheap. Amazon thinks the customers are like fools living in amazon forest. They should consider the complaint and need to respond in a constructive way. IN this pandemic matter of two days should be considered and extended.Apart from all these, the service is so bad and irresponsible. They are saying go to the samsung service centre. If we can go there why should one buy from your site? Because we believe better service from you irrespective of who the seller is. If its an offline purchase we should have checked every thing there itself physically. Since its Amazon we blindly ordered just by seeing images but later realized that it is also like ultra low grade e-marketing company after talking to this customer service guy. I just dont want to take his name. When I say how can we go out in this circumstances as ours is containment zone. He simply told not to order from amazon as they also cant deliver here. Amazon should seriously look into this guys behaviour. He is going to make you loose many customers.Finally, I suggest not to buy electronic products, particularly samsung brand from Amazon. Please go and buy offline. They are also suggesting the same indirectly.",-0.3196,negative
"  Good product by SamsungBut I think samsung is also going the way of other cheap China mobiles by selling our data. Maybe to tackle the competition?First time when I switched on and starting updates I found other party apps like like videos ,Facebook and other unnecessary  apps started to get installed without my permission.But later these things have to be removed  settings tweaked to tackle the problem and it was really tough.Wasn't expecting this from samsung.(may be they thought that this is low end phone so why to worry?)Camera is good for its priceFingerprint reader and face recognition lock are useless in this price tag as you know if u mind or security as a basic",0.8253,positive
"  Purchased Galaxy M21 for sister as it is non-Chinese. But now I am regretting not buying other brand. Such pathetic M series was not expected from Samsung.Only gud thing abt this phone is Amoled display, large battery and decent camera.Rest everything is impractical...be it1. Plastic back- plastic back is finger print magnate and will get scratches easily.2.Rear fingerprint placement- fingerprint position is so upward that literally u need to find it . Also it is so flat with back body making diffictly in distinguishing fingerprint sensor with back body.3. Slow Processor- processor is slow/laggy. Phone started getting slow from 1st day of usage. Slow opening of app or buffering type slow response which irritates a lot.4. Heating issue- Most pathetic thing abt this phone is its heating issue. Means it will heat more at earpiece area only(upper part of phone). I have used other phones also...but samsung makes record among all in term of heating issue.5. No screen protector and phone cover- Many brands which are much cheaper than Samsung and gives equal quality at low price, include screen protector and phone cover but I don't know why Samsung is doing this. Now I will have to buy it separately.Overall I am disappointed with Samsung mid range phones as they are not made for practical purpose. It will not be wrong to say why brands like Mi, realmse got big boom over Samsung. They provide every practical need which we want.Sorry samsung but this will be my last purchase of samsung phone.",-0.9707,negative
"  After around 2 months of using Samsung M21(6GB/128GB) phone it developed display problem..Also some network signal strength issues is seen after switching to this phone...I had to spend Rs 5484/- for changing display as they were telling display is not covered under warranty, many people are facing this issue. Better don't buy this phone.Fingerprint scanner is good Camera is average only.Battery will run for almost 1.5 days with single charging.",0.8402,positive
  First I bought this phone as my old phone bricked and I needed one urgently. Only criteria was a not a made in china decently modern phone. This one a21 and 31 were trending in market though my research 6 months back wanted me to buy an a50 something these two had the same features CPU etc and processor but lesser ram and storage and one camera less and some megapixels lesser but who needs them anyway. All I need is one decent camera on each side.The camera in this is decent and has multiple modes and options like AR AI and wide angle and so on. Its confusing and I felt not in control. So sticking to 16:9 standard pics. Still the depth is pixelated even at 48 MP.The amoled screen is amazing in vivid colors though it can be quite hard on the eyes. I am keeping it in dark mode mostly and there is also a blue filter. There are also calm modes which put the phone in black and white and do not disturb mode for me time  away from phone.The phone is quite bulky by today's standards about a centimeter with a cover. It doesn't have 5g support either which many new phones bring.This is a mostly made in india phone with exception of charger cable from Vietnam and I am sure the processor and circuits made in Taiwan or china. Nevertheless it was refreshing to see a made in india phone designed by Samsung in a world where anything we buy is made in china. Though I must say the finish of the product and packing is not of such high quality as chineese brands like xiaomi vivo not even compare to one+. But the product itself is of higher quality than chineese phones.The cost is much higher than normal times perhaps due to pandemic or import curbs from china. Atleast 4k more. Such phones are in the 10k range but still feature to feature similar prized mi or others have more cameras and glass body and many more features. Brought this only cos of Made in India.but it has to become  competitive in terms of quality and price to be successful.Update: After a weeks use updating to 5 star. 3 day battery though no real fast charging takes 3 hrs to charge full. Performance is top notch no lag or hang and smooth even with extra animations enabled. Overall happy with the phone.,0.9808,positive
"  I had been always buying budget phones from Chinese brands for my Parents until now. Then I heard about the new Samsung M Series range of phones making sensation in the market with Super AMOLED screen and good configurations for the price. Decided to give it a try this time and ordered the M21 for my dad. Upon receiving the phone, I was blown away by the almost everything this phone was offering in this price range. The screen quality is amazing with definite 2 days battery life. The performance of the phone is more than adequate and easily compares to any other sub 15k phones, but the camera quality, battery and the screen quality surpasses almost all others in this segment. The screen quality is better than even my twice expensive phone which is having IPS TFT panel.Pros:Great screenCamera qualityBattery backupPerformanceSoftware refinementCons:Weight. But its justifying given the massive battery size.Plastic Body. But to be frank, we use phones with cases. So in that case, plastic body is safer than glass. So not a con actually.No bundled earphones. That too can't be really complained in this price range and also currently, no one is supplying the same.Verdict:I am loving it more and my dad is also happy since its a Korean and non Chinese brand and Proudly Made in India phone. This purchase made me order an M31 for my mother the next day, since she is really keen on phone camera quality than my dad, and since this 13k phone amazing for its camera, was having even high hopes for an 18k phone which is having higher camera specs.",0.9934,positive
"  Battery life is the main USP of this M series, camera quality is not upto expected but at this price range seeing the other specs the little camera quality can be compromised and if you can really want a good camera then go for M31 or M31s . samsung gives the best amoled display it's a no brainer. Fingerprint is very fast , face unlock is good but not at best but fingerprint unlock works really fast, phone runs smooth as well I'm not a gammer so don't know about that , there is little heating issue only while charging the phone , otherwise I haven't noticed heating issue, the phone comes with minimal blootware that's the best , it is not like any Chinese brands like MI , oppo , realme where you notice adds , so in this samsung one UI there is a near to a stock android experience without blootware and adds and that's very good as well",0.9794,positive
  I loved this phoneThis has pure samsung flaship level touchresponse.Amoled display is amazing.Battery is amazing.And apart from all theseLook very expensive one in black color .Camera is good .Not heating .Network reception is amazing .Call quality is good .Speaker is good.Its like you hold jewel in your hand .This fone doesnt looks like cheap smartphones like redmi xaomi and real me .Build quality is amazing .If you are not a gamer then go for it under 20k .This is best smartphones and cheapest from samsung.I have recently used realme xt but that one also not feels expensive in your hand .In every aspect this fone is far above the chineese fones.And UI is amazing like you will never get that feeling from any other chinees brand .Amazing fone go for itThink twice before going to choose chineese brand if u r not a gamer .I loved it .,0.9908,positive
"  Do you want an android phone?Do you've a higher perceived brand value for Samsung?Is your budget under INR 13K?If your answer for all of these is YES, then do not wait, just buy it !*** The Processor Debate ***This Snapdragon Vs. Exonys Vs. Mediatek etc, this is all just topics of debate for youtubers. They need content for their channels, don't put your mind in tizzy unless you are a heavy gamer and your life depends on nano-seconds of lag.Yes all these processor debate end at the difference of nano seconds which in real life is even way beyond blink and miss. You can't notice it even if you are Rajnikant. So chose a phone which is VFM for you.*** Perceived Brand Value of Samsung ***Lets just put it out here, Samsung is the Apple of Android world. Right or wrong ? 100% Right !!For me, i always recommended Xiaomi phones to folks who want innovation on a budget. But if you want and Apple but one running Android then Samsung is best bet for you.*** Durability ***Samsung phones are durable and so are even MI phones. I have one Mi A1 still working in mint condition used by my mother. So your decision making should be based on the brand value doe you.*** Battery ***One thing Samsung has learnt for its entry level and mid level offerings is to rightly capture the need. People need large capacity batteries because mobile phone has become one of our limbs, extension of our body part.Added benifit : decent camera , 3.5 mm jack.*** To Summarize ***If you do not want a Xiaomi or Real Me or Moto because you want a SAMSUNG, then go for it, because**** it has massive juice to last**** oh you've a SAMSUNG*** take those 🤳 selfiesTo suarize",0.9522,positive
"  After several research and watching many you tube videos related to drop test and other stuffs bought this mobile but I regret for buying this mobile, just dropped the mobile by 2 feet height, the so called gorilla  glass broke into pieces. Very worst manufacturing just the brand name is getting marketed and sold but product is of cheap quality. Pls also see the pics of broken glass before you decide to buy. My old redmi note 4 is far better in terms of build quality.",-0.9422,negative
"  I have been using a smaller 5"" form factor phone for almost 3-4 years. Had been wanting to buy my next phone for quite some time and finally bought this one.And I would say I'm content with the it.It has a vibrant display best in class I would say. I don't notice the U notch for sometime of usage.Good speaker not something loud but good enough.Good cameras for the price! Some might find the selfie camera less impressive but its good enough for social media needs.Excellent battery! Better than all those 1000$ phones! 😁And the performance is fine enough for me, I get some lags here an there but nothing which makes trouble in my daily tasks. I would say the performance is same as compared to my old phone S6 Edge, which is good as it still runs smoothly! 😁 Btw, I don't game much!!Perfect to gift it to your mom, dad or anyone in your family. It has good big fonts. And no bogus softwares you might see in other brands!I would say I made a right decision to not invest in a premium phone and saved a lot of money. This phone gets everything done I need and I believe most users will find it good enough too!",0.9938,positive
"  One of the best in market* sAMOLED 6.4 is delivering high satisfaction  Display is big, good, sharp, crisp and clear  enough, Bright colours.  one of the top reason  to go for M21*Dolby atmos gives amplified audio output* Battery is like ocean* Camera is Crystal Crisp* Fast enough* Best in budget* Video experience is just wowBut also know itBody is plastic but glossy , looks goodThe frame finishing does not give a luxurious feel. But a good cover can do that, anyways you will use a cover to protect it. So this reason should no stop you from getting M21.But when you use It, overall performance is going to be satisfying. 200 % recommend this mobile",0.9782,positive
"  Overall the phone is excellent at this price point.  You cannot go wrong with it.The pros1) Superb 6.3"" display with SuperAMOLED : This is really great to have. There are many higher end phones which are pricier, but every time you view on your phone the display is something that goes beyond its segment2) Awesome battery: I believe this is something very important far more than only performance.  Can be a life saver during the occasional instance when you have forgotten to charge it.  Till now  with most never dropped below 30% charge.  Have a reserve charge is good.Also:  The 15W fast charger is fast enough unlike what people believe.  Just don't wait to charge it until its fully discharged.3) One UI on Android 10 and processor performance: Samsuns's OneUI is decent and consistent now across devices. It looks modern and works without lags. Ofcourse its not a gamer or performance phone. But the Exynos 9611 processor is good enough for most tasks for most people.  Also I am sure Samsung will update to Android 11 and maybe even 12.4) Sales and Service: Not much direct experience, but I see that the service center availability is so much better than my previous phone (ASUS Zenfone)5) Signal Reception and SAR: Having a low SAR value is important . WIFi and call reception is excellent. Speaker is loud and clear.Cons:If I have to pick one con for this phone, its the camera. Its average - if I compare it to the ASUS Zenfone 3, a older phone - but then ASUS specializes in the camera area.So camera is average just like most phones at this price point .",0.9906,positive
"  Performance of the phone is good so far. The finger print scanner is is indeed very fast but the best thing I like about this phone is its super amoled display; it is a treat to watch videos on this phone. Camera I personally don't use much, but the quality of front and rear cameras is pretty good especially the night mode which is very helpful in taking pics in low light.Looks good in hand and it is very lightweight which is an added advantage. Now the storage of 128 GB of which 100 gb is at your disposal which practically eliminates the need for external storage for an average user like me. Sound quality is also good and you can listen to your favourite music anytime.The only drawback is battery which as mentioned 6000mAh doesn't seems to be working as long as it should. It still manages to get 36 hours of usage after full charge which takes almost 2 hours with the fast charging feature.Overall considering the price range it is a very good phone with all the necessary features packed in a compact and lightweight device for the average user.",0.995,positive
"  Never give a chance to regret.. Go ahead...👍The Icons looks was not so great .. And then I set'Spherlue Icons' from theam and now its looks better with dark mode ...Even though its 6000 Mah I always leaves phone on charging before go to bed ( I like to see my phone 100% every morning 🙂 ).. So I turned off fast charging option..You can do that.. Its will not affect batteryMONSTER :1. Battery :- 4/5Two day battery standby for normal easy2.Display:- 4.99/5Super amaload with full hd.. Superb Display3.Design:4.5/5It has a6000Mah battery, still looking not bulky. Noglass body, but who cares after you put a back cover.. In my opinion, don't spend more money for glass body if you uses back covers4. Camera: 4/5Back camera pretty good but front camera's low light output is very low.. many features available such as slow and super slow videos available..5. OS&UI:- 5/5Android 10 with One UI6.Finger print reader and face lock 4/5Face lock and finger print reader are not so fast7.Processor and performance 3.5/5Exynos 9611 is not meant for PUBG gamers .. But for me its perfect as I am not a heavy gamer.. No lag ang hang till now.. but processor is outdated..8. Charging :3.5/5. No fast charging.. Provided with a 15W charger and iy takes about 3 Hrs to fully reacharge the phone9. Accessories : 2/5No earphone, No Back cover, No Screenguard.. So order backcover and tempered glass when you placing order as its backbody is plastic amd more prone to scratches..10.Loud speaker 3/5Loudspeaker sound level is very low.. (Keep earphones)Verdict: For this price Its the best choice if you are not a hardcore gamerGaming experience is not that much good butYou can play smoothly.It heats after playing 4 to 5 hours.",0.9688,positive
"  Nowadays Samsung comes up with new phones with different series to reach out to all kind of users.After comparing with different,lastly I go with this particular model as it comes with a full package without a burden to your pocket.😁The camera are really good for portraits and wide angles with a giant battery with very decent UI.Even my 1st phone was samsung S2, after that I loved this brand.Am not a gamer, but this fone is really smooth while handling...",0.743,positive
"  Its a shame that a phone with such great hardware does not have a competing software to complement it. Its one ui2 is inferior to MIUI found on MI/xiaomi phones IMO. If you're used to MIUI like me then some may be disapointed on software front:-pros:-battery life,camera,fast charger,excellent displaycons:-# no usb 3.1 gen2# no bluetooth 5.1 only(5.0)# no wifi 6 supportsoftware(UI) issues# missing call record option during the call.# missing native app lock feature. This is a big one as third party apps are very poor and MIUI version is great. Samsungs 'S Secure' is a breather but not as good as MI's app lock. you have to unlock each app individually in s secure and install it separately.# if you hide text message content on lock screen it gets hidden when you're logged in as well.# No messages feature which can't detect OTP's in messages.# poor file manager compared to MI and google# no support for showing network speed in status bar# no ability to set daily data limits only monthly limits can be set.# very basic messages app compared to MIUI version# more bloatware and app control than MIUI, can'e even uninstall facebook(only disable).# can't limit the number of connected devices via hotspot.# even taking screenshots is more intuitive and fast in MIUI where you just swipe three fingers down the screen or use the button in notification panel. Samsung uses yet another app for screenshots to which you have to grant permission to save the screenshot although you do not have to install it separately.Most of software limitations can be overcome by installing third party or samsung's own apps. But they will slow the phone down as native(OS) implementations are much faster. Also most of these are small usability tweaks which should not take too much efforts to implement but they will improve the user perception of their phones because many people will install apps for these features and slow their phones down and then blame samsung for building slow phones. Hope samsung is listening to this for their own sake.",0.61,positive
"  Overall good product from Samsung at cheapest price.For me Samsung is most trusted brand from 2004 untill now.Most impressive part of this phone is it's huge two-three days battery backup.And most attractive S-Amoled display.Great sound quality (better than my old galaxy on8)Clean UI6 GB OF RAM128 GB OF ROMBlue colour looks awesome.And a faster processing unit for gaming and multitasking.At last not the least ""Made in India""Love u Samsung India",0.9516,positive
"  SAMSUNG GALAXY M21(4/64).Design - Subjective(I liked it).Build - Sturdy (but using back case and tempered glass suggested)Battery - 6000Mah around 2 days of battery life and charge time is around 2hrs 30mins if 10% battery left.Camera - Shots are well captured and image processing is good. End result is appreciable.Screen Quality - It's Samsung, need not worry about display. Good colour reproduction in SAMOLED. Nice touch response.Processor - Exynos 9611, this is pretty capable of handling almost every task u throw at it. But don't expect heavy gaming like Snapdragon 800 series. Exynos 9611 is similar to Snapdragon 730.OS - Snappy and didn't face any lags.Network reception - Didn't face any issue with BSNL, Wifi..etc.Audio output - Loud enough in the budget range(around 17k).I would suggest this phone if ur requirement is basic to medium likeWhatsApp, instagram, Facebook, YouTube, entertainment, medium gaming.",0.9869,positive
"  Call quality: The phone serves best as a phone. Excellent sound quality and call quality and handoff over VOWIFI and VOLTE. The person can hear my voice clear as well.Didplay: Feels premium while holding the phone, however not so while looking at it from the back side.Networking: The only catch is the network speed. While other phones connect with 150mbps link speed to my  wifi router this phone connects to 2.4Ghz band at max 72mbps and 5Ghz band at around 400mbps. While tested on 2.4Ghz band, the network speed drops compared to my Huawei devices. On 60mbps connection I am getting 30mbps max while on the Huawei device I am getting 56mbps max. Although call quality is good, network signal strength drops to -80dBm compared to Huawei Honor 6x device @ -60dbm. 4G speed on LTE is also below the Huawei device. Getting 4mbps downlink on this device compared to 15mbps downlink on the huawei device. Wifi signal also drops very often and refuses to connect to the router. Then I have to turn the wifi off and on to be able to connect back. This makes this phone unusable.",0.9628,positive
"  Pros:1. I got this mobile against exchange which was good deal2. I also got approx 1200/ addnl deal wrt bank3. Excellent budgeted smart phone In this price range4. 6.4-inch/Super Amoled/FHD / Resolution (2340 x 1080) and 16M color support5. Triple Camera - 48MP Main Camera +8MP Ultra Wide Camera +5MP and 20MP front camera6. Android with  10.0 operating sys 1.7GHz Octa-Core processor, 6GB RAM, 128GB internal memory expandable up to 512GB and dual SIM- 4GCons:1. It’s not 5G handset2. Battery Charger is ordinary ( no quick charger) neither wattage is mentioned on charger- disappointing3. Ear phone is not a part of box which is disappointing.4. Face ID not avlble5. Samsung should limit number of apps that comes with handsets. This unnecessarily lowers down the speed as well storage.",0.8402,positive
"  The youtube itself doesn't have 720p,1080p,4k resolution option, also camera quality is very poor. My old phone which had 12 MP pics were betterthe display was better for my old samsung phone itself ,Very bad. Display is not Good, quality is not good even pictures aren't good. Worst experience. Very disappointed with the product. A lot of people have put this phone in olx I thought there was some mistake but the product is not at all good don't go for it and waste it time.Overall Display  and Camera is not upto the mark as mentioned in features.",-0.9233,negative
"  It's good phone in this range. I am overall satisfied with performance, mentioning some pros and cons for other buyers.Pros- Awesome Camera- Non-Chinese- Samsung Brand- Pre-Installed AppsCons- Battery is not what they claim, my last phone was Asus Maxphone with 5000 mah. Here they claim 6000 mah but it is not giving same backup as 5000 Mah battery phone was giving when it was new.- Touch is not that smooth- Casting (Playing on  my Smart TV) is difficult, you cannot do casting when your hotspot is on.- Speed of data is also slow, same sim giving better signal and data speed in other phone as compared in M-21.",0.9371,positive
  After using all most 2wks. Here is my honest opinion.1. Battery does not look at all 6000MH2. If you use mobile for continous 2hr it will heat like anything.3. Touch screen is real slow.4. Though camera quality is ok type but not so impressive in this price segment.5. Taking screen shot is real headache...Overall..Dnt buy it guys.. Dnt know about A series.. but M series is not at all upto mark.,-0.2727,negative
"  I'm redmi user since 2014 i purchase every year new redmi phone only start from redmi-2 to redmi 7.Now this year i goto SamsungValue For Money !!1. Battery :- 5/5Two day battery standby for normal easy2.Display:- 4.99/5Super amaload with full hd.. Superb Display3.Design:5/5It has a6000Mah battery, still looking not bulky. Noglass body, but who cares after you put a back cover.. In my opinion, don't spend more money for glass body if you uses back covers4. Camera: 5/5Back camera pretty good but front camera's low light output is very low.. many features available such as slow and super slow videos available..but over all good5. OS&UI:- 5/5Android 10 with One UI6.Finger print reader and face lock 3/5Face lock and finger print reader are not so fast some times finger does recognise my its so annoying7.Processor and performance 4.5/5Exynos 9611 is not meant for PUBG gamers .. But for me its perfect as I am not a heavy gamer.. No lag ang hang till now.. but processor is outdated..And in HDR it fractured don't buy every thing in only 14k if you want gamer heavy duty spend more money8. Charging :3.5/5. No fast charging.. Provided with a 15W charger and it takes about 3 Hrs to fully reacharge the phone. wonder they give 24W charger9. Accessories : 5/5because now a days every company don't give this, earphone, Back cover, Screenguard.. So order backcover and tempered glass when you placing order as its backbody is plastic amd more prone to scratches..Verdict: For this price Its the best choice for under 15k",0.9833,positive
"  I had purchased Samsung Galaxy M21 6GB RAM 128 GB on 3rd July. Model is good, sAmoled display good. Battery performance best. Fast Charging good. But the processor not good for gaming. I have installed Asphalt 8 car game, mobile is lagging sometime evenI have 6GB RAM model. You can use mobile for all things except Gaming. I hope Samsung will think on it and changed their mobile processor.",0.6748,positive
"  Review after 30 DaySamsung M21 (Raven Black, 4GB RAM, 64GB Storage)1. Battery: 5/5 Two day battery standby for normal easy2. Display: 4/5 Super amaload with full HD. Superb Display3.Design: 3/5 It has a6000Mah battery, still looking not bulky. No glass body, but who cares after you put a back cover. In my opinion, don't spend more money for glass body if you uses back covers4. Camera: 3/5 Back camera pretty good but front camera's low light output is very low.. many features available such as slow and super slow videos available5. OS&UI: 5/5 Android 10 with One UI.6.Finger print reader and face lock 5/5 Face lock and finger print reader are not so fast7.Processor and performance 4/5 Exynos 9611 is not meant for PUBG gamers, but for me its perfect as I am not a heavy gamer.. No lag ang hang till now.. but processor is outdated.8. Charging :2.5/5. No fast charging.. Provided with a 15W charger and iy takes about 3 Hrs to fully reacharge the phone.9. Accessories : 2/5 No earphone, No Back cover, No Screenguard.. So order backcover and tempered glass when you placing order as its backbody is plastic amd more prone to scratches.Verdict: For this price Its the best choice for a non gamer.",0.9809,positive
  Been using this device over 2 week now. I have got 4 GB/64GB varient. 0Display  10/10 super amoled display. Samsung  never disappoints when it comes to displayDesign 9/10  The design is quite handy and convenient . Easy to hold and use. It's quite light in weightPerformance  9/10 its comes with 4 GB ram and octane core processor.  You could easy switch between app and face no issues . The phone rarely lags .Battery  10/10 it comes with a 6000mah  battery life. You get your phone full charged  in morning and would not have to fuss about charge throughout the day .Charging  9/10 the inbox charger is a bit slower you could switch to a more powerful one .Camera 9/10 it has a triple camera of 48 +8+5 and a front camera of 20 . Bright light photography is excellent.  Video  stabilization is also good . Low light  photography is also quite satisfactory.Interface 10/10 Samsung user interface is always one of the best and simplest.  The phone is quite convenient to use . It comes with android 10.Price 9/10 quite value for money .Overall 9/10 excellent performance for a phone this budget.  Specially if you are looking for a non Chinese phone.,0.985,positive
"  1. This product has alot of network issues, especially when one uses JIO, as it won't catch the network and internet browsing becomes quite irritating.2. Sometimes i faced alot of slow charging issues also, for eg. In total 20 minutes, it charged overall 0-2%.But sometimes this phone runs smoothly which showing any kind of above mentioned issues. Maybe these could be fixed in upcoming software updates.",-0.2023,negative
