reviews,Fine-grained sentiment score,review_category
  Very nice..but not dubool Paytm apps..plz help,0.4019,positive
  superb 👍👍,0.6249,positive
  A great phone in so inexpensive rate!! I loved it .worth buying,0.8881,positive
  It is an awesome device meet every expectation.,0.6249,positive
  Super,0.5994,positive
  Good,0.4404,positive
"  No charging indigater light, no notification indigater light, no front camera flash light",-0.6808,negative
  Good,0.4404,positive
  Average camera...,0,positive
  Good thats all,0.4404,positive
"  It's good..  and value for money. Picture quality is superb... handy product,",0.8555,positive
  Good battery lifeNice selfie,0.4404,positive
  Thank u,0.3612,positive
  Superb Phone with best configurations in this price tag.,0.8519,positive
  Worth for money,0.2263,positive
  Good,0.4404,positive
  Best offer best mobile thanks,0.9062,positive
  mobile is overall ok....but shipping package was broken a little bit,-0.4767,negative
  Battery is not good,-0.3412,negative
  Camera quality not upto mark as expected,0,positive
  Good,0.4404,positive
  These item ok,0.296,positive
  Excellent picture quality and battery life.It is really worth buying,0.7089,positive
  Fingerprint readers in fast with 5 secondBattery life betterPicture quality amazing,0.5859,positive
  Very good quality phone.... & amazon service is also ecExcellent,0.5984,positive
  Good phone in this price thanks oppo and Thanks amazon for very quick delivery.,0.8555,positive
  Nice to use I am very satisfied....,0.7089,positive
  Good quality products. Camera both rear and front is excellent,0.765,positive
  Country lock problem,-0.4019,negative
  Worst phone in camera and technology.. Gets hanged,-0.6249,negative
  Waste of money,-0.4215,negative
  Very nice,0.4754,positive
  Camera quality is not good...hanging issue,0,positive
  Disappointing. Not worth the money,-0.5948,negative
  Original quality,0.3182,positive
  Good,0.4404,positive
  Very good mobile and very useful application. Nice speed. Battery is amazing.,0.9224,positive
  Good mobiles,0.4404,positive
  Good mobaileBut picture quality is lowNice display,0.4404,positive
  This is good phone,0.4404,positive
  Warest fellow IAM not received hand sat .I want earphone ..,-0.3244,negative
  Excellent Phone in Budget,0.5719,positive
  The head phone were missing from the pack when delivered,-0.296,negative
  Face lock is better and all this phone quality is good..,0.7003,positive
  Good,0.4404,positive
  Good,0.4404,positive
  Good,0.4404,positive
  The product is ok.The box does not contains earphones,0,positive
  Within a year there is display issue automatically and hang also,0,positive
  I was expecting a better picture quality butbitvwas really worse,-0.1263,negative
  Very good phone in this price,0.4927,positive
   Nice product in this price,0.4215,positive
  Good to use,0.4404,positive
  good,0.4404,positive
  We like this product with green colour in place of black colour.,0.3612,positive
  Don't buy this phone.Battery is very poor,-0.5256,negative
  Good phone. Budget phone,0.4404,positive
  Some what better,0.4404,positive
"  Nice mobile,design and color very good",0.7178,positive
"  Delivery boy not given order,they switch off the mobile after geted number",0.0772,positive
"  Camera not good,  it's OK phone",-0.5909,negative
  Not bad & not good after 5 month it have some touch issue..& some app crash issue..,-0.3085,negative
  Very nice,0.4754,positive
  Very good,0.4927,positive
  At this range other smart phone provid more features,0.4019,positive
  Better Designed and battery life is not enough,0.4404,positive
  Super,0.5994,positive
  Good,0.4404,positive
  Nice product,0.4215,positive
  Value for money,0.34,positive
  Low ram and picture quality has been not excellent but good,-0.6866,negative
  Good,0.4404,positive
"  Phone looks great, I just received phone, but small dents on top of the phone.",0.5789,positive
  I like it. And super Betty power and camera result amazing👍,0.8807,positive
  Display finishing is very bad vs mi vivo mobile comparision,-0.5849,negative
  Good,0.4404,positive
  Battery is goodClearity is fair,0.3182,positive
  In this cost best mobile,0.6369,positive
  The phone is good.I like this phone,0.3612,positive
  It was sold to me on 12 k that is too high,0,positive
  Supet,0,positive
  Mobile is cool as per price,0.3182,positive
  Nice.,0.4215,positive
  Like,0.3612,positive
  SuperGood,0,positive
  Camera resolution,0,positive
  Nice,0.4215,positive
  Good,0.4404,positive
  Dabba Phone waste of money ...no exchaneable amount meets,-0.4215,negative
  good,0.4404,positive
  Good quality 👍👌👌👌👌👌,0.9856,positive
  It's really good.l am very happy that I purchased this product.,0.6115,positive
  Not good. no return option available. Amazon is cheating,-0.5296,negative
  Nic mobile tnq so much Amazon delivery also very fast 🤗,0.6195,positive
  Very good product,0.4927,positive
  Very good product,0.4927,positive
  In this price best mobile phone.,0.6369,positive
  Nice mobile my new oppo.best a5s,0.4215,positive
  Good smartphone in this price range,0.4404,positive
  Go for it . It's really nice mobile in this price,0.4754,positive
  Good phone,0.4404,positive
  Good,0.4404,positive
  Mobile looks gud. But earphones are not included,0,positive
  Very low service provider for me,-0.3384,negative
  Good product in budget amount,0.4404,positive
  Good camera nice picture nice color,0.8176,positive
  Nice fone,0.4215,positive
  super,0.5994,positive
  Yah this item already verified no more bad in this item,0.2366,positive
  Amazon platform are not satisfactory due to not support,-0.3956,negative
"  Nice phone this range,,,,,,, review by uspatel",0.4215,positive
  Very Good product,0.4927,positive
  Hanging in multiple function functions using,0,positive
  Good one,0.4404,positive
"  Good Phone ... picture quality is good , Sound is good",0.8271,positive
  Very good nice picture quality and beautifully function,0.8742,positive
