reviews,Fine-grained sentiment score,review_category
"  Editing the review since camera results are very poor. Too much smudges and noises and looks like either faulty product or incorrect advertisement regarding camera specs.Well crafted product, but very poor camera qualityPros -good picture qualityNice displayBiometrics is fasterBlue color on the back looks classyGood batter lifeCons-Given the specifications found the performance a bit lackingOverall a good phone for the given price range",0.2533,positive
  This phone is great with battery backup and picture quality but within 8 days the phone got in bootloop as sson as I got a new update and I did it. This is not even starting now.,0.3716,positive
"  Do not buy this phone.Its display quality is very bad. My one month old Galaxy M31 phone developed crack in display. It does not have any physical damage from outside. Now Samsung service center is taking Rs. 5000 to repair it. Just one month back I have purchased it and it is under warranty, but they are charging money to repair it.Today I called Samsung Service Center, but nobody is picking up phone. More than 10 days have passed, they have taken my phone but no status update from them.Just now (21 Sept 2020) I received a call from Samsung, they informed me that spare parts is not available for this M31 model, so they will refund (coupon) me the purchase price by deducting Rs.5200 for the defective display.My question to Amazon and Samsung is that how you can tell that replacement spare is not available for this newly lunched phone? Just 2 months back this phone was launched.So, requesting Amazon and Samsung to refund full purchase price of the phone and also compensesation. No coupon will be accepted, transfer in my bank account.When you are selling any products, you are bound to provide spare part support upto it's end-of-life/support date. Did you mean EOL/EOS reached in just 2 months?",-0.5278,negative
  Hangs up in 2 months. Had to loose entire Data. Samsung service centres is always full with atleast 100 people in line. That speaks about the quality . Had similar experience in the past. Trusted Samsung for second time in vain. Never Buy Samsung Products. within 2 months touch not working and hangs up frequently.,-0.25,negative
"  Before buying this phone, I had some doubt but after using this for almost one month, I am 💯 percent sure to say that, Samsung mid range phones are shit,Front camera quality is as bad as VGA one,Rear camera: always struggles to focus on close clicks, this phone has 64 MP camera but even my 16 MP phone camera perform far better, I can share the pics for comparison,Battery: this phone comes with 6000 battery but works as 4500 battery back up, maximum 12 hours, and the slow charging add more dimerit to it,Display: good,Performance: bad, very very bad, I don't know if my phone has some problem or Samsung is just proving it's  legacy of bad performaing mid range phones, this phone starts lagging while opening very normal apps, like WhatsApp, and YouTube, in have to say that m31 is  1.5 second slow in opening any app in comparison with my 4 GB RAM  cell phone.Design: does not feel sleek and premium in hand due to plastic body, but we could take that bulky design if battery works as expected because it has 6000 mah battery in it, but battery performance of this phone is simply bad.Sorry Samsung for this critical and negative review, but I have to say that you need to work on your midrange phones as well,",-0.9696,negative
  Well I bought this phone after listening to all the appraisal its getting around.I bought a 6 GB Variant with 128 GB internal storage.The day it came it was fineWorking fineNow its.been about a month i have been using it..My Reviews for camera .... CAMERA QUALITY IS JUST FINE but the features given like AR DOODLE etc are amazing...BATTERY LIFE IS ABOUT 1 AND A HALF DAY of normal usageGestures are amazingPROCESSOR is kinda slow which leads to lagging sometimes especially when using AR Doodle and Of course during PUBG .. Normal Heating Issue not that big of a problemThere is a slight network problem with this phone as i compared it with my 2 friends phonesOverall the processor could have been much betterOther than processor( which is most important) everything else is upto the mark,0.7631,positive
  Its OS Software got crashed in first update build release and it happened to all the M31 devices,0,positive
"  As I waited for a really long time to buy my Samsung galaxy phone, I am pretty disappointed with the performance of this phone.The camera quality and features are fine . But the fingerprint reader asks for so many attempts.Major issue with this phone is that it keeps restarting for no reason. That too 3 to 4 times a day !Intially I thought it needs an update and might work fine after that but that didn't work too.It's not very pleasing when it restarts in the middle of some important work you trying to finish.I have been using this phone for a month now but it has not been working upto my expectations.Sorry but not happy with my purchase.",-0.8035,negative
"  Dont buy samsung phones, Only gud for display clearity otherwise worst to but.Also cant return in amazon. within 2 days i tried to cantact amazon Customer service but cant reach them after reach them they said cant do return or replace so better go and buy any show rooms its better,",0.8197,positive
"  I ordered this phone and received on time. Thanks to Amazon. But once I opened the packet, the box was sealed, but the phone looked to be used already like may be for 1-2 days. There was a little scratch on the side of the phone, many applications weren’t working properly on the phone (ex: YouTube, Spotify), but eventually YouTube was fine but Spotify still has problem. I thought it to be problem of software, I reset the phone but nothing helped. Amid lockdown, I made peace with the phone but the just on the second day I was having problem with phone like my voice to the other person on calls was distorted and the other time the other person’s voice to me was distorted. I called amazon, twice thrice, but they suggested to diagnose the problem through their so called smart check application and my bad luck, and it didn’t show any problem. And for scratches, the amazon guys asked me to send photos but I don’t have DSLR to capture those small scratches (poor me). I ended up being denied for replacement or refund for the phone.I feel I am cheated on this particular product, I have invested rs. 15999 for a not reliable phone in my hand. It may stop working any time.Poor experience with amazon as well as the Samsung galaxy m31.I don’t even want to keep this phone, It gave me that bad experience in just 2 days of using it. But amazon is not supporting at all.",-0.9545,negative
"  Worst phone ever bought, don't  buy, charging slow, heating issues,  phone  gets heated in one small call, I will  return it,...",-0.6249,negative
"  Most disgusting service from Amazon & Samsung ever. Received a defected Mobile which had issues with its touchscreen. Replacing the phone is such a pain in the wrong place. First they ask you to download a stupid app to run testing which takes incorrect tests. I have problem with my touchscreen & they test the fingerprint sensor & give a result stating that all is good. Secondly I cannot contact any customer care agent as no one is available at this point of time. Customers are left to fend for themselves. ""Atmanirbhar"" is taken to a whole new level by Amazon!!! Utterly DisgustingPlease sort this out Amazon before your customers shift to other online apps.Samsung, Where has your quality gone? Do you only focus on expensive phones? One Plus & other brands have already started eating up your market share.. please act wisely if you don't want to share your fate with Nokia.",-0.8376,negative
"  The mobile is a typical Samsung phone nothing special. The only attraction is quad camera and that too is not good, picture quality is like 8 MP camera. I exchanged my Vivo V9 with it and now i'm regretting it. Vivo V9 was far better than M31. If you are going by smart look and quad camera than i am sure this phone will disappoint you.",0.5165,positive
"  Totally flop phone,worst experience of my life to buy this mobile.After 15 days of purchase camera fail,always hanging problem.Now service center tell mother board and camera of this phone require to change.I feel cheated,I don't no whom to blame-AMAZON/SELLER/SAMSUNG.But my suggestion is never brought this M31.After spending a huge amount now I am running towards SERVICE CENTRE and there is a huge waiting during this pandemic and as usual server problems.Now today my phone is submitted and may be in 3-5days its problem solved.",0.2948,positive
"  Bought this phone.  Received in time.  delivery is good.  Product is very very bad.  Plan to exchange it even for china mobiles.  I bought this mobile as my friend is happily using M30 for 2yrs.  I thought M 31 will be better than M30.1.  Audio quality is very very bad -  Not able to hear even when speaker is on with max volume and all equalizer settings.  All possible solutions available on line were tried in vain.2.  Frequently hangs even for a simple task like calling!  Then we have to press the power key to switch off and switch on -  this happened 4-5 times in 10 daysI dont feel like using a new mobile.  Not worth for 20,000.  I am planning to exchange it.",0.6338,positive
"  I ordered the phone on June 1, which was delivered on June 5. I tried to start the phone. It didn't. I put it in the charger. No light. Nothing. Phone was completely dead. Same day I tried to put request Amazon replace/ refund section. Now here comes the worst part. It does not allow you to refund/ replace. Rather, it asks you to talk to customer service. However, there is no one in customer service to answer your phone. I tried to call directly at Amazon 1800 number. It does not connect.",-0.9013,negative
  I bought this phone for my dad and Samsung is known for the durability plus 6000 mah battery is the highlight of this phone so it has long battery life also camera quality is good too. I bought this phone at freedom sale so I get a discount of 10 percent on the price so its a good deal.... If long battery life and durability is your purpose for phone then go for it without any thought.,0.9129,positive
"  I never had a bad experience but this is the bad choice , I choosed to buy samsung m31 phone. Bad experience. Main problem is too badly got heat back camera part and when you will make a call same back portion will vibrant. And also company given 6gb ram when you play online games , games will lack too badly. Maybe companies fault . Lots friends said after samsung is not a. Good phone for roughly use. This is ladies phone. Really I am agry for this. I got lots of problems. Even I didn't go for return coz from the next day lockdown also started.",-0.971,negative
  This phone over all average but some pointThis phone automatically restart when i am using.1. In this phone S Secure and KNox security not available.2. Secure Folder not available.3. This phone is not good for photography 64 mp very poor.4. Processor speed good for save 64 Mp image fast.5. Display very good as per mentioned in description.6. Front camera 32 MP good .7. Battery 6000.Mh life very nice I am used continue more than 60 hour.8. When you use 64 Mp photo mode you can not zoom.9. Over all average phone in this price not good.,0.9631,positive
  I recently purchased m31 mobile set. I am very much frustrated with the net connection. In my area Airtel network is very strong. But the internet connection is automatically disconnected in this mobile. Do everything but could not solve the problem. In the past I had used same data. There was no problem. But after purchasing m31 set I  am fully dissatisfied with the data service. In the data symbol only  uploading arrow blinking. Downloading arrow stops blinking after sometime. I think this is a hardware problem. Please arrange to replace my mobile as early as a possible.Add tags,-0.3604,negative
"  Phone is good. Value for money, but sound quality is not good. While playing Facebook,Youtube and other MX Player or internal video's it's not getting sound. If I restart then phone then its sounding. I'm facing oftenly but it's not resolved yet. And Wifi hotspot is not working properly while connecting to desktop or Laptop. But its connecting to mobiles. I raised for exchange phone, let's see what will happen. But I never expects this type of problems by SAMSUNG. Really upset....!!",-0.9021,negative
"  Received my Samsung Galaxy M31 on 7th Mar. It cost me 15,999 rupees.Literally shocked to see the Indian sim card only labeled on box.Immediately called Amazon customer and their response is pathetic. They said they cannot write everything about product.Product description is based on what features they want to show to customer. As it is a electronic item so there is no return possible, only replacement option is available if there is any fault in the product and cannot do anything more.They are not ready to accept the fact that they are hiding such a important information that this phone cannot be used outside India.Learnt my lesson and will not be ordering any high value product from Amazon in future.They are only good enough for groceries and small items.",-0.7819,negative
  I am a tech guy and this review is genuine. First of all Samsung is the baap of mobiles..coming to m31 I waited so long to buy and saw many reviews.lets start from positive..1. Camera is awesome both front and back. Picture clarity in zoom is good2. Very smooth finish of mobile which looks really great3. Touch is better than other mobiles compared to Oppo or MIComing to negative pointsall reviews almost fake regarding battery...they just really bluffed..6000 mah battery is not even coming for 2 full days..I used data for around 18 hrs but still it got drained fast.When charged the mobile it taking around 4 hrs to get complete charge from 0 to 100 percentage  but mobile is getting heated a lot..didn't expect this from Samsung at all.Loud speaker is not so efficient.Normal sound is goodAs its SAMOLED the picture or video quality is good..eyes r not strained,-0.1196,negative
"  I have used Redmi mobiles for the past 3 years. I just wanted to change to Samsung for a change of experience. And you know what, it's turned out to be a good decision. Samsung Galaxy is an absolute beast. It looks elegant and operates smoothly with quite a lot of good quality features. I am enjoying using this mobile.Pros:* camera: video and image quality and available modes are too good at this price. It's good to have a 64MP camera. It works well in night light also.* Battery life is good.* No heating issues found while using and charging, unlike redmi mobiles.* No need of unnecessary mandatory apps installation like in redmi.* I feel like this mobiles  GUI is amazing and better than Redmi mobiles GUI (maybe because I got bored using redmi mobiles??).* Dolby sound system is too good. You can feel the difference if you compare audio quality with other mobile phones audio.* Smart switch app from Samsung helps to copy all the data from your previous mobile to this one. It's a good feature.* This mobile operates so smoothly.*Amoled display is amazing.Cons:* Face unlock system sometimes fails in darkness. Samsung should have worked on this feature pre-release. But it works fine in daylight.Overall a good experience and recommended product.Just a suggestion, if you are buying this mobile please spend 500 more bucks and buy Spigen back cover, mobile looks elegant with it. You will love your mobile more. Dont go for cheap quality back covers. You will regret it later.Update: After using it for 1 month, I have found that the internet speed is bit low when compared to other mobiles and sometimes internet disconnects automatically for some seconds.",0.9853,positive
  The phone is overall good but have some problems such as camera doesn't  have autofocus. Battery has 6000mah capacity but get down very speedily phone gets hot when data is open and you are not using phone,-0.3818,negative
"  Rs 16999 for M31, It's worst product in this price segment.Camera quality is not better than vivo 21 mp, however Samsung is claiming 60 mp, which is Myth.Battery last in 1-9 hours. It takes around 3.5 hours to charge the battery fully (Samsung claim 2.5 hours)Its processor is quite slow, not getting required internet speed.I found 2 folds decrease in internet speed with this model.Touch is poor, you will find difficulty even in the slide to pick calls.Phone is getting hot even during calling and very very hot while on chargingIts buttons (power and volume) are getting pressed autonomously even without mobile coversI recommend you to never purchase such poor performance mobile phone. Please do not buy.",-0.8505,negative
  Phone is good! But there is an issue of heating sometimes TOO MUCH HEATING!Front camera: 3* is not very realistic!!Main camera: 4* not very impressive!Display: 5*Battery: 3.5* it doesn't last as per 6k MaySpeed: 3* justifies the price but not impressive!!weight balance: 3* averagespeaker: 1.5* not loud at allcharging speed: 1*,0.4798,positive
"  It's been only a few days of purchase.  So far the experience is good. My usage is minimal for basic emails, social media chats, picture sharing etc. Very less usage for voice/video calls as well. No gaming. Battery seems to last three days easily on one full charge.What makes me proud to own this device is that in all the years I have owned a cell phone, this is the first time I am holding a ""Made in India"" device. Proud of that . Will post an update later based on future experience",0.9217,positive
  I have very disgusting experience with samsung. Im totaly dissatisfied with samsung m 31 series. I could only use for 3 days with smoothly. I dont know how why the product fail to accept my finger print and security pattern.  On next morning when i tired my fingerprint pattern were functioning properly aftr few minutes the same problem arise out of nowher. I have given my phone to Samsung store for repairing i hope it will resolve the issue..,-0.7089,negative
"  I am a star maker user, my new mobile m31 is not supported for star maker singing, singing time Eco and others problem. I am already using m20 model of Samsung, but there was no problem.  But it has.  The purpose of taking my new mobile was in vain.  Please take necessary steps to support it in Star Maker.  please",0.7435,positive
  Worst phone ever I bought. I ordered the phone in 1st day of lunch. I got timely delivery but  After using for 29 days phone got hang up while updating software. Now phone is locked for more than 2days in a screen showing AVB error . I tried to restart phone many time but still showing same . Even I let the phone to get switch off by itself after consumption of battery still showing same while charging.Now I can't return it because they say return period were till 27th march. Lockdown nation wide still on can't go to Samsung care centre. I'm giving those stars because I don't have any option for zero.I don't understand what should I do.,0.3182,positive
"  I bought 2 phones 10 days back. Biggest problem is from day 1, in both mobiles every now and then signal drops completely and I need to restart the phone to get signal back. I can't even make calls forget internet.When I searched about this in net and samsung members app, it was shocking that many phones have this problem. Kindly know this before purchasing M31. I did all that was suggested by samsung but nothing worked. Now I have to waste time going to service center.Another shocking fact is non of the reviews have pointed this problem where on the internet there are many people affected.If this is not sorted, I will sue samsung!",-0.9417,negative
"  Received the phone 20 days back. After a long gap I am back to Samsung Brand and I must say the phone is awesome almost in all departments. The performance of 6GB/128 GB handset is definitely above the mark, ergonomically designed phone fits into the palm well , hence its a pleasure to hold the phone. The camera quality is good, ease of using, navigation is extremely user friendly and the  finger print sensor is good, not yet explored face recognition feature. Most of the important apps are pre-installed hence its again a plus point and more importantly Microsoft tools are re pre-installed, Just one draw back which I  found in the phone as of now is the app lock facility is not available need to install a separate app from the play store, this should have given as a preinstalled feature.My verdict is go for the phone its an awesome piece not from china so that's another satisfaction of holding this handset.",0.9893,positive
  Overall Rating:Camera 5/5Performances 5/5Display 5/5 - Super  Amoled DisplayBattery 5/5- 6000 MahPhone look 4/5User interface 5/5 - New Samsung One UI 2 is awesomeSound 5/5 - Dolby atmos Enhanced very much sound effect on Headset.Pros:1. The camera is up to the mark. No one Compete Samsung in mid Range Phone as Samsung has very powerful camera Software.2.It looks stunning high-end category.3.The battery is very powerful.4. Fast charging.5. Got OS update yesterday- Feb Security Patch included.Cons:1. Must be given some back cover in the Box.2. No headset included in the box.3. Earphone slot is given at a downside which makes it difficult to handle the phone.,0.624,positive
"  Worst phone ever i purchased in my life. First Time I was fool,only by his camera I was buy this phone. But camera quality is very poor. There is problem in Network also some time internet will not work properly. But when insert sim on my other handset I net will gave the very decent speed. I'm using this phone from 6months. But trust me this phone is horrible. And now there is no any option if I buy other handset by exchanging this. When go to exchange of the phone but there not available this phone in list. I need my money take your phone 😭",-0.958,negative
"  Phone is very slow because of the custom OS of Samsung, press lock button and it takes half a second to lock the screen, gets hanged too, not worth the price. Battery takes long to charge. Compared to other smartphone in the same price range, it's not worth buying unless you want phone with long battery life and the brand name.",-0.2575,negative
"  This is my first Samsung mobile i ever buy and worse product I ever buy. Plz don't be mislead by 64mp quad cameras and 6000amh battery. Fast charging literally doesn't work it took almost 2hours to get 100% charge with 15w charger . Front camera is worse camera but with update it get little better. we can't turn on flast while wide angle photo It is not even week since I bought , suddenly screen touch stop working , can't restart or do anything on it . Lying useless at moment . Shame on you Samsung .",-0.9412,negative
"  I will not recommend this product to anyone due to the following facts:1. Exynos 9611, which is a 10 nm processor, produces so much lagg.2. 6000 mah battery is just a gimmick. It is also not comparable with even 4000 mah battery of other brands. It does not even last for a single day with moderate usage i.e. surfing with wifi connectivity (no gaming or watching videos).3. 64 mega pixel camera is another gimmick. No detailing is there. Capture is very much grainy. Pixel is also visible.4. Build quality is just not bearable. It gives feel similar to 7-8k phone. Cheap plastic is used in the back.5. Charging time is horrible. Near about 2.5 hours for full charge. It gives feel of black and white time!!I tried several times to contact Amazon technical team but they are not responding. Hopeless!!",0.3254,positive
  I brought it on the first day(March 5) it was released and seems good but after software upgradation it went for error.You cannot switch on/off your mobile...Ot will show an error message if you put charge and it go off after the battery hot fully drained....I gave it samsung service center on 13th june 13 after the lockdown still they are working on it first week they said they are awaiting patches from Samsung second week they said mother board has to be changed and this week i dont know what they are going to say....I gave it for wife as a gift but she blames  that i haven't choosen a worthy one...I haven't used the mobile more than a month and it's surprise to hear a new mobile not even a Month old got mother board problem this shows the quality of the mobile...Most frustrating thing is none will your call they have land line and mobile number...If your fortunate they may answer you call after you continuously call them more than 50 times....If you want to put yourself in trouble by your hard earned money then you have to choose this mobile....,-0.8753,negative
"  Overall phone hardware is great. Amazing display, good camera features, awesome battery life and sturdy to hold.  The only downside is it doesn't support 4G+ aka carrier aggregation. Owing to this,  unless you have full tower,  the voice would break and data speed would go down! The hardware supports this feature but Samsung has not activated th CA feature. Even my two year old moto had this! This is turning out a dud for me especially for indoor coverage with work from home.  If I would have known this earlier I wouldn't have brought this phone :(  please do something about this!!",0.704,positive
"  I bought this mobile in last Friday , it is not working from 6th day. Unable to receive calls and if unexpectedly I received a call not getting sound and I can't here the opposite person voice or my voice to them. When I try to call someone automatically network is getting disconnected and it's reconnecting automatically in few minutes.I expect this might be software issue , I have gone through lot of reviews ,maximum number of people who buyed this mobile facing this issue.Unable to replace the mobile also as it is not showing any option to me. Plz no bay this mobile",-0.1531,negative
"  Please don't buy this phone. It has major heating issues. It gets drastically heated while watching videos, while taking photos, during calls and also while charging. 6000mah battery is just for name sake. It works for 1 to 1.25 days without heavy usage. Full charging takes upto 3hrs. Speaker quality is also bad.The only good thing about this phone is camera.",0.6369,positive
  Operating and dispaly is not goodNot user friendlyNot as per expexted quality,0,positive
"  Don't buy this product....1. There is no return option.2. No camera quality3. No battery back up4. Taking 5 hrs upto charging full5. Worst package ...They Don't care .6. Full Bugs. Applications are closing due to errors7. No headset , No Back Cover ( Only Charger &  Phone in the box )8. Go for Redmi note 9 pro...( Same Rate )  Quality better than this phone )",-0.9157,negative
"  This phone has mic problem...... Very inconvenient to use.... I regret buying this phone! So expensive... N yet below average performance.... I have to always hold the phone close to my mouth so that other person can hear well.... Forget about other features... Even if they are good, the mix performance masks it all!!!",-0.74,negative
  Changing my review after 3 months of usage. It is not getting on!!!!! Not working within 3 months????!!! Extremely dissapointed.. no option is there to call Amazon for this and no response from Amazon. Need to go to service centre. This third time i bought samsung phone. My phone is dead suddenly.,-0.866,negative
  It's nice but some camera quality should be improve. Battery as per 6000mah but like working 4000mah. Sometimes it's hanging little bit. I have given truth statment so please provide JBL gift,0.9595,positive
"  Feedback:I Ordered Samsung Galaxy M31 within 1 minutes after-sale starts. This is best thing you can get at this price from a reputed brand with Made in India tag. I'm writing after a few days of usage and Again I re-order from this same model same colour and same configuration. price range very attractive and all requirement full fill. Really impressed by the quality of the camera. All 4 back cameras are working great. Wide-angle feature is great. Live focus, Macro and Slow-motion features are awesome. Front camera is very good. I may not require to carry my DSLR everywhere.Delivery was fast, packing was good,I share my experience with my friend they also buy this same product and also happy.Good:- Wi-Fi Calling Facility is to good.- The display is excellent with Blue light filter.- The performance is good. No heating or lagging. Real Racing worked fine.- 6000 Mah battery (More than 1.5 Days running with Internet)- 512 GB Memory card supported with dedicated external card slot.- Fast charging and 15W charger top with the phone.- Face unlock / figure-print sensor response is goodBuild Quality:This phone is fully made of plastic but the build quality is good. The back of the phone looks like glass but it also made from plastic so it scratches easily. So, use a Back Cover.Overall Rating:- Camera 5/5- Performances 5/5- Display 5/5 - Super Amoled Display- Battery 5/5- 6000 Mah- Phone look 4/5 (This phone is fully made of plastic)- User interface 5/5 - New Samsung One UI 2 is awesome- Sound 5/5 - Dolby atmos Enhanced very much sound effect on Headset.Go for it without any doubt.",0.994,positive
"  Very bad phone, heating issue, battery  changing  takes 5 hour to charge fully, contacted technical  support team, they said reset the phone, after reset same problem is there, I want my money back, very bad experiencewith Amazon  , they're fooling by saying blancco diagnostics to install the app in there phone",-0.8298,negative
  One of the worst phone everDon't purchase itThe phone started hanging on 2nd day of usage only for 4hoursPhone starts heating up even without usingAmazon is not taking back the phone claiming no return optionPlease don't be fooled like meAmazon it's really a worst experience I am not purchasing ever from Amazon from now,-0.8722,negative
"  I recently purchased an M21 for my father and was more than happy with its overall performance, be it the camera, battery or software performance. Hence, decided to upgrade my mother's phone as well and Samsung M series being Proudly Made in India and a non Chinese but a Korean brand, ordered the M31 128GB.To my surprise, I was even more amazed when the phone arrived. Everything the M21 was best at, was carried over and the Camera performance was even more improved in every aspect.The sharpness, AF, colours, and also video performance was improved over M21 which itself is good.No wonder the phone is selling like hot cakes all over India. My only regret now is, I didnt knew the M31s was launching. Else I would have waited for the M31s which going by the reviews, is a monster in Camera segment.Anyway, since my moms and dads phones have been set and purchased already, I think I need a phone upgrade for myself and it sure will be a Samsung. Probably the upcoming A71S 5G or an A51s 5G since i have read up about the about to be released Samsung phones.",0.9826,positive
  this mobile is not worth it mobile.i have lost my money.i purchased this mobile for you my friend.she was very very upset.this mobile is getting to hit too high.and 64 mp camera performance is look like a 8 mp camera.dont buy this mobile.only name of brand.but another brands is better.i did to asked the mobile technician and he said that talk to me only replacement option is eligible refund option is not available.i did asked them ok replacement my mobile.there is no answer.,-0.1195,negative
  After 1 month usingYou tube k jase me mat pado sab jut hDisplay not good 3/5Camera 2/5Bettery 4/5Fingerprint 3/5Performance 3/5Mobile Bild quality 2/5Value for money 2/5Jab camera ka 64 MP resolution on karte hai to flash of ho jata,-0.3412,negative
"  This product is not well purchased.  As this doesn't  have Knox security, secure folder  app lock, screen recorder. As this are basic app required by any customer. More over in my set I find qr code ,screen shot , and contact list are not working. Never expected from samsung. More over Amazon doesnot allow for refund. Else I would have replaced this model",0.346,positive
"  Writing this review after 10 days of usage.Pros:1. Samsung's Super AMOLED Screen2. Massive 6000 mAh battery3. 64 MP Quad Camera4. One UI 2.0 based on Android 10 out of the box5. Dolby Atmos SupportCons:1. Exynos 9611 is fair enough to handle the daily work but it's a little old processor, it would be better if it would come with any of the latest ones.2. Fingerprint sensor is adequately fast but it's a capacitive and back mounted. It would be better if it would have in display one.3. The phone has a massive 6000 mAh battery and it supports fast charging only upto 15 watt. It would be better if would support 25 watt because it takes quite a time to charge the battery fully.N.B. I am not a gamer. I haven't done any gaming. You will need to go to YouTube for gaming reviews.",0.97,positive
"  No quality in camera functions, battery is like normal phones only No change in it. Fingerprints accessible is not quick, phone is getting heat while in communication or using product. While using applications phone is getting hanged.",-0.2263,negative
  I ordered this phone first time it came with a number of issues like overheating and damaged product. Second time when they replaced they again gave me a phone with poor battery performance which does not even lasts upto 12hrs.With similar usuage with other persons known to us it is lasting upto 24 hrs plus. We have deliberated checked this issue. Overall a unsatisfactory experience.,-0.4939,negative
"  1. Basic features is missing put in this phone like app lock etc.2. 64MP Camera quality is not up to the mark, it looks like an ordinary camera.3.  Phone is little bit slow.4.  Feels heavy in hand.5.  Took so long for charging.",0.4215,positive
"  Very bad phone, not worth it. Even Amazon refused to to do the replacement. Feeling cheated by amazon. Next time no purchase any expensive item from Amazon.",-0.8205,negative
  Don't buy. Not worth 15k. Worst camera. Phone is getting warm for normal usage(not even playing games). You cannot return this after buying. Amazon will tell stories instead of refunding.Amazon technician is not visiting on time and it's very frustrating after paying 15 k for this nonsense piece. Farid amazon.,0.3754,positive
"  Updates after couple of weeks of usage!!‐----‐--‐---------‐-----Stay away from this! Biometrics is a joke! Never ever again will choose a Samsung product for mobile!Updates after couple of days usage...1. Battery power seems to be good!2. Fast charging is a let down!3. Finger print sensor doesn't work most of the times and required constant cleaning!! I would rather use face lock!!4. Memory (6GB) is not performing well. Recommend to go for 8GB.=====================================With lot of excitement, i bought this phone and to my disappointment it is an utter flop! Phone heated up like anything which i was setting it up and I could immediately feel that the phone had problems. May be for 16K this is what you get?? But might disappointed as I have used other low cost phones and have never faced such problems. Now, I thought Samsung as a brand was good, but I realized that it is not about the brand name always. Stay away from this model,5 star for shipping and delivery. However the product is a let down!!!",-0.6059,negative
"  I purchased Samsung NEW on the very day of its launch. Got delivery next day. Actually it arrived before estimated time.This I have been using the phone for about one week now. It's a fantastic phone.1. Design, slimness, weight is very impressive.2. Display sAMOLED is simply superb. Color production stunning.3. I have purchased M30s also a few months ago. M31's display is even better than M30s.4. Battery lasts for about 2 days on usual use time. I have Samsung On Max also. Which I have to charge twice a day. But NEW easily runs for 2 days.5. Camera is also very good, both rear and front. I have taken some night photos without using flash. They, beautifully captured the subjects with clear details. Front camera is equally good.6. It's lighter than M30s (which is also having 6000mah battery).7. Phone doesn't get heated up much even on continuous use.8. One good feature Samsung has added is caller identity. It detects spams automatically. No need to install Truecaller.9. It also has QR Code scanner. This is very helpful.Overall it's a fantastic phone at this price range. I am fully satisfied having purchased this phone10. Night mode photos are stunning. The first photo given above is of Hyderabad nightline, taken from my balcony.11. Next two photos are of clouds taken from an Indigo flight.12. Next snap is of cardamom flowers in my garden.13. The last one is pav baked by me at home. Snap taken with Food Mode. I found in food mode pictures coming alive.I especially impressed with night mode and food .Ode photos. They are si.ply superb.",0.9937,positive
  Phones battery life is good but it gets heated for example when you are on call for a long time for while booking cabs when location is on it takes a lot of battery No pop up notifications in WhatsApp phone needs work in accessibility I am a low vision person the phones keyboard gets too much expanded when using zoom gesture making it impossible to type I have to reboot the whole phone to get the keyboard to its normal size . Select to speak options hangs frequently and the phone becomes unaccessible.after my purchase there was a software update due to which my screen gets zoom automatically creating problem while using which is very irritating face recognition is not that good phone takes two and a half hour to charge completely.Camera is really nice beautiful pictures come out.,0.1552,positive
  Not worth it when you compare it with Xiaomi phonesIssues--Heavier than MI phones--Screenshot is not by scrolling  3 fingers as in MI phones. You need to press power button and volume button simultaneously--screen mirroring is very poor does not works-- Camera is also poor than MI phones-- while opening web link gives only one option to open using Samsung Browser.-- many other usability issues.--overall you will feel going back to MI due to issues in usability,-0.7997,negative
"  Missing app lock and secure folder, I hope software update will fix it in future.Headphone is missing 😩.Downloaded s secure from galaxy store for App lock.Removed unnecessary preloaded apps.Add restrictions for background data if you want to save data and battery.Great Camera tested in all moods(check in pictures).Night mood is superb.Anyone posting bad reviews about camera is personal intentions.Freefire or pubg consums 6% battery per hour. But remember it depends on your network speed.Fast charging is working perfectly,Still moving my apps from old galaxy J7 Pro, I will update my review after 1 month.Nice phone.",0.1531,positive
"  1. Camera is not up to the expectation2. Battery doesn't seem to be 6000 Mah it hardly last 1 day further takes 2.5 to 3 hrs to get fully charged worried if this is huge battery life and fast charging, what will be the normal one from Samsung.Hope the company have test check the features, if not kindly do it to get the correct facts.Other brands which are way smaller than the samsung brand offer better performance.",-0.2498,negative
"  Good phone in mid range. Though the plastic back takes away the premium feel of using samsung brand. Function wise it's good. But looks wise the company could do better using glass or metal.Fingerprint reader is accurate and so is face recognition.Battery is powerful and long lasting. Keeps you going all day!Camera quality is awesome and comes with many cool features also! Pictures and videos are sharp and true to their color and high quality.Overall, it comes with many features and the brand Samsung adds to the value and trustworthiness of this phone!! Using it for three months now. Smooth and perfect.PA: no proper cover available. I wish samsung provided it.even if for extra cost with high quality for protection.Couldn't find any till date. Help me if someone has recommendations.:(",0.9919,positive
