reviews,Fine-grained sentiment score,review_category
  Display is best in this segment. Its bright punchier colorsand great outdoor visibility. Deep blacks is perfect for movies. Sometimes i Miss high refresh rate screens but its ok to have such beautiful Amoled display.Camera is better now. Single take mode is fun to use. Night mode is now better than M31 and the best part is pro mode is back with shutter speed control. 4k front video is useful for bloggers like us. Selfie is good. The only thing i missed is telephoto camera. Syper steady is amazing.The exynos 7611 handles the phone quite well. But samsung should upgrade this to snapdragon or better processor made by samsung. UI is best much better than other phones. Its lag free and smooth. Everyday use is best on thisBattery is best best and best lasts more than 2 days with normal use and one day with heavy use. Screen on time is around 9 hours. And the best part is it has the same charger with Samsung provide with s20 series. So i can use my s20ultra with the same charger.Overall i can say its best in this segment if you dont need high refresh rate display but you want best battery life and beautiful vibrant display with better color accuracy then go for it,0.9991,positive
"  Overall this is a phone for non gamers, camera lovers and for media consumption. It has been a mixed reaction with 15 days usage. More details below. Thank you for reading.Pros;Display: 10/10 nothing more to say.Camera:Back cameras are really good with all four of them being useful in different conditions. Apart from the 64MP primary sony sensor the 12MP wide angle and 5MP macro sensor give good quality pics and not there as a gimmick.Front camera is a mixed bag. Under slightly low lighting conditions it doesnt produce great pics and is bit grainy. Samsung please fix this with an update. But if you put the screen flash details are good.Colors are saturated which some will like and others may hate.Network Reception and data:So far so good. However, it is not the fastest w.r.t data download speeds under this price category. It depends on the modem that has been used.Battery: At first the 6000mah battery seemed like a 4000mah w.r.t performance showing battery drain issues. You need to check the device health statistics to determine the culprits. If you have turned on adaptive brightness (auto brightness) then battery consumption will be high. Since smasung uses the front camera for auto brightness. I would suggest you to turn it off. Secondly add apps which you don't use frequently to sleep and deep sleep under battery optimization. Also switch on the adaptive battery optimization. After all this now it finally lasts longer in the range of 40 - 44 hours in a single charge. Again it can vary based on your usage. But these steps will definitely increase your battery life per charge.Cons:Processor: Samsung please use a nice processor in such a good mid range smartphone. This is a downer. Almost everything else is good. Gamers please stay away from this phone. Day to day task are fluid but still you may notice occasional lags while opening some apps and animationsGlasstic Back: If you use a cover on your phone this may not be a concern. However, people who like the phone as is...may not be able to use it without worrying about a scratch.Weight of phone: Along with a good cover this phone can build your biceps. You can feel the weight.Overall people who use a phone for connecting, productivity, social media, vlogging and media consumption then this is a good one. Gamers will hate this for sure.",0.9966,positive
"  I ordered the phone as soon as it went on sale, i.e on the midnight of August 6. I was unaware that it would only be available to prime users so I had to first subscribe to Amazon prime, and during this process the blue variant of the phone that I wanted to buy went out of stock. Nonetheless, I managed to order the mirage black 6gb variant which was the only one available at around 12:25 am.But yeah I would say that I'm not at all unsatisfied with the black one as it looks so stunning. The phone was delivered to me on the morning of August 9, that is pretty fast.It has been 2 days since I'm using the phone and I would say that there is a lot about the phone to boast. I'm so happy to have been able to buy this.Everything about this phone is so awesome but the two outstanding features of this phone are its premium looks and the rear camera. The rear camera captures stunning images in all light conditions and the quality of videos is also amazing. I really loved the single shot feature, its fun to use. One thing that I'm a little bit disappointed with is the performance of the front camera in low light. The sAmoled display is so cool, you won't face any problem operating your phone in the sunlight.The 25W charger is quite useful as it charges the phone at a blazing speed. The 6000 mAh battery lasts longs but I haven't tried extreme gaming yet.So guys just go for it! Nothing can be better than the Samsung Galaxy M31s at this price range.",0.9899,positive
"  The processor is pathetic, your phone would start lagging as soon as you start to use it. I had hoped that samsung one UI won't have many bugs but it has crucial bugs linked with speaker and mic that won't resolve after updates. Sound quality is okay for movies and stuff but pathetic for music. On top of that, Amazon won't accept returns and replacement is too much hassle. I'm used to buying literally everything online but that stops now. The only good thing with this phone are nice display and fingerprint and an average camera with bad camera app. If you can shell out a little more go for little higher end phones with better processor and never buy an Exynos",-0.4857,negative
"  Good Phone for the price being a Samsung phonePros -A fantastic display, extremely colour acurate, vibrant, with great sunlight visibilityGood build quality, thought its plastc but looks gorgeousOne of the best camera performer around this price range here I am very specific because I am a photographer by professionInspite being a 6000 mah battery does not feel that hafty & well balenced to holdHeadphone sound output is best in class also the speakers, Media consumption on this phone is a fantastic experience.One UI is better then ever on a Samsung phone now, extremely stable & smooth nowCons -The processor is not that powerful at all, despite being the 8gb varient that I bought shows lag & stutter around the UI every now & then on heavy multitasking usage, high end gaming is also not a smooth experienceThe 6000mah battery sounds much but it doesn't last more then 1 day battery drains so quickly on this phone ( hopefully will be fixed by futer updates )The wifi hotspot only supports 5ghz band its not a duel band one on this phone so if u have a laptop or PC with 2.4 ghz wifi adapter, you won't be able to access the hotspot from this phone, I had to purchase a 5ghz wifi adaptor for my PCOne UI core version on this phone lacks so many features that we found on A series phone so thats a compromise on this phone specially I miss the lack of led notification on this phoneThe Camera to API on this phone does not support Google CameraOn the Camera department , it does not support 50/60 fps1080p, its only limited to 30fps thats a downside for me specificallyPhone does not support some graphic intense apps like .. Adobe Premiere rush, & few moreGorrila glass 3 is not that grat in terms of display protection, so installing a screen guard is a must, also the back is very proan to scratchesThe figer print sensor is good but not that fast like Xiaomi phones, also the face unlock misses so many times but thats also subjected to be fixed by updates.Overall its a good ""Samsung Phone"" if you dont run much graphic intence games or apps",0.979,positive
"  Poor configuration mobile from Samsung ( Review after a month of use )Following are the reasons:1) They processor performs poorly causing the phone to hang all the time2) The screen touch sensitivity is poor and screen blanks out while making a  call. Need to double tap it every time to get the screen alive ( eg for a IVR call )3) Battery performance sub par.4) Too bulky and fat to use.5) Very poor sensitivity fingerprinter reader. For a left handed person makes  its use complicated due to positioning of the sensor.6) Camera is great quality but for Rs19,500 ie cost of phone I would rather buy a  DSLR camera to enjoy even better quality pics than get stuck with a phone  whose only ability is to click good photos. Remember a smartphones first and  primary use is to make phone calls and its smart use. Both which are sub par.My verdict ..... Please dont go purely on the star rating and reviews published on Amazon.Do your own research and decide.",0.9633,positive
"  I've been using this phone for 2 weeks, extremely happy about the batery backup, fingerprint reader is really cool & impressive.About the camera quality it's been amazing.Apps opens faster and also multitasking is efficient. Really liked the always on display feature and dark mode. Also sound quality is awesome, & with headphones amazing experience as it provides Dolby Atmos feature while using headphones gets activated & you can enjoy the theatre like experience. Also very light weight considering the battery capacity, very easy to operate with one hand & touch sensitivity is also amazing even with screen gaurd. Battery gets charged from 10 to 100 in two hrs. Now no need to carry any power bank.",0.9864,positive
"  This is next level of M31, looks premium. I brought M31 for wife and now I purchased this. After comparing both....Cemera is of next level...Infinity O display looks premium, Side finger sensor feels cool...and finally mobile looks and feel very premium...Just simply go for this.",0,positive
"  while placing an order i was thinking about better SD chip-set phones ...but after seeing this mobile ....there is no difference performance ...Exynos does Better than expected coz OS is build accordingly....camera & Display =10/10battery=10/10side mounted fingerprint=8/10 (its the only thing not 10/10)feel in hand=10/10 ( premium...feels like 40K device..)social media and  heavy games (except Chinese games (#BoycottChina)),heavy web browsing=10/10!!",0.7804,positive
"  everything  thing is amazing  especially  battery life and finger scanner and display  is incredible  especially  punch hole camera  on front  side ....... wProcessor is also  good gor basic use it works really  well ..... all sensors nare there and amazing  features  also ..... Night  mode, always on display , one handed mode and a lot more ..... very fast charging  25 watt charger it really  fastly charges the phone .....",0.8889,positive
"  Just got my hands on this beauty today morning, One word, beautiful, excellent display, smooth touch, fabulous camera....will write a more detail review after using it for some time. But first impressions last for long and M31s doesn't disappoint on the contrary it puts a smile on your face !!PS - Disappointed not to get out of the box back cover even for this price segment, had to run from shop to shop to find one as its a new phone in the market, was hard to get one but got it eventually.",0.9016,positive
"  Battery life is not as per expectation with minimal use only 40% got discharged.Camera quality is better but best. Even Single take feature also not that much impressive, because it not give 10 pics always as per provided information of this feature (or else i dont how to use this feature, if i am doing anything wrong then pls let me know. If any configuration is required to use this feature pls let me know).Not given option of Microsoft office link, so i cant connect my laptop with phone.This is the review after one day use.Over all good.",0.7001,positive
"  A major drawback which I found; when I'm on voice call, I can't connect to the internet...means you cannot send a photo on whattsapp while on voice call or cannot open chrome to check something...this was a major drawback on my previous phone also...but with today's advancement and latest phone, I did not expected this.....Being a businessman, very often I need to send photos on whatssapp while on call to discuss details at the same time....NOT POSSIBLE on Samsung M31s....rest all things are good at this price.",0.4404,positive
"  Please do not buy Samsung Galaxy M31s model, I bought this model phone through Amazon on 8th August 2020 during lauching fest. Got delivery on 15th August, started using on18th August, today is 36th day, morning as usual I took the phone to switch on wifi to use, screen came on the all of a sudden screen gone total black out, booked service center through samsung toll free number, visted they couldn't do anything much, infact they returned my phone with sreen lights on, they cant do much only requested me to change mother board. I want Amazon to replace with a new phone. I am not willing to use a phone with this sort manufacture deffect.",0.8225,positive
"  I am using the Galaxy M31s for a few days now. I will note the pros and cons as I have observed so far.Pros:1. The display is excellent. Vivid colors that pop, good contrast and definition.2. The touch response is butter smooth. I think it is at par with an iPhone.3. No lag, no heating issues, no screen problems so far.4. Battery life is very good.Cons:1. There is a huge amount of bloatware. I uninstalled most of them, but some cannot be uninstalled. I disabled or forced stopped them. I deleted 1 star because of bloatware.2. The side mounted finger print sensor is not very convenient. They should have given a normal real mounted FP, which is easier to use. I deducted another star because of side mounted FP.3. The face recognition feature does not work all the time, but that is a common issue across many other phones.",0.5091,positive
"  Have a phone now with me... over all it is good non chinese and clean UI. I am chinese user earlier switch to samsung this time. Being a normal user it is ok with current processor (youtubers saying processor bla bla bla).Only giving 3 star rating cause no screen guard and case is provided in the box. Which is still not availble in market as well.When you got the box... i observed box quality is quite low as comoare to other brands however no problem..this is ignorable..every companies looking for cost cutting.Phone is good if you are normal user watching media and social networking sites and small gamers.Gamers definitely need to go with realme, mi, other brands having high antunu scores",0.8405,positive
"  It is Tejas not Rafael.I don't understand why people giving it 5 stars !Camera image quality not as per my expectations.. I was using Moto G5plus 12 MP Camera and I was satisfied with its camera image quality. :-(Battery lasts for 1.5 day.I can not play IAF game in it.  :-(Processor slow, many websites either not open or take lot of time.It is good phone only for average daily use.",0.7473,positive
  Things i like ::Excellent Display QualityWatched HD videos on Youtube/Netflix and it was just awesomeThe camera quality and software both are goodOne UI is certainly among the top UIs in android world after Oxygen OSBattery backup is among the bestI was little skeptical about the processing power but i normally play light games so that doesn't seem to be an issue. No issues in day to day task.Overall a good purchase,0.8337,positive
  Phone is not upto the mark1. You cannot block any app internet usage2. You cannot see daily internet data usage(Not networking usage)3. You cannot see internet speed in status bar4. Screen recording is not there5. No lock screens gesture6. One tap lock screenThese can be small features  but it helps a lot...I didn't  buy chinese phone to support govt atmanirbhar...I am not satisfied with this product.,0.7269,positive
"  Bought the device on the first day of its release. Have been using the same for more than a week now and below is the review of its real life performance:Pros:1. It has an amazing display. Samsung is an undeniable champion of amoled displays and this phone is not different in terms of its standards.2. The camera, both front and back, are an amazing tool to play with. The photos come out real sharp and detailed. The single take feature is very handy feature and will be a boon for any beginner who will be able to capture amazing moments with a single click.3. The performance is very snappy for daily use. It is not made for heavy gaming, however it will not disappoint for light gaming.4. The UI experience with the One UI is amazing and smooth.Cons:1. The placement of the fingerprint sensor on the power button and that can be tricky for some of the users to get used to with. 2. It is not supplied with cover and that is strange considering all the smartphones in the segment are supplied with one.Hope the review was helpful.Willl update the review if something noteworthy discovered while using the device.",0.9696,positive
  Excellent display and battery but the delivery  took long enough(6 days) even tho I'm a prime member.overall the phone is Excellent for day to day tasks and mild- moderate gaming. Definitely worth it,0.9231,positive
  Best Buy.GoodExcellent battery lifeCrisp AMOLED displayBundled fast charger.Reverse charging optionCamera (Best camera at this price segment)Knox securityBadDated processorWeak low-light camera performancePoor video stabilisationPlastic Body.Gorilla glass 3 (Instead of Gorilla glass 3 Samsung  have to use Gorilla glass 5),0.8555,positive
"  Reviewing this after 48 hours of arrival..So far So good..Haven't experienced any lags..This Samsung One UI is so easy to use than redmi UI (IMO).Build Quality:It is glasstic material in back and our hands are Imprinted ..So better to buy a Back case as soon as possible..On the sides I think its made of metal ..Could have gone with a different material but front looks stunning with a broad screen and a bit curved (4/5)Camera:Gives its best in high lightning areas and indoor shots are good too ....Night Mode is absolutely beauty and the single take feature is woww (4.5/5)Battery:First of all charged it for 7 hours and it took approximately 1.15 hour to charge from 30 to 100%.After a moderate usage for about 36 hours it has a charge of 50%. (4.5/5).Sensor:The side ways fingerprint is new and it is quick enough..Face Unlock is quite a bit slow..(4/5).Overall:Since I am not a gamer i prefer this phone is worth buying and tried adobe Lr Mobile..It is easier to use and in the range of 20,000 with a good UI with a moderate processor ..This is preferred.. It also comes with Knox Security",0.988,positive
"  CONS1. Battery life not worth the hype. Drains very quickly. Paying 20k for 6000 mah battery and watching the battery percentage go down in front of your eyes so quickly feels very bad. Am normal user, use only and only WhatsApp for office work and calling yet battery drains faster than my 3 year-old Lenovo K8 Plus.2. Unboxing experience not good either. Very disappointing that back cover was not included in box.3. Dated processor shows its mark occasionally for example when searching for something in the native Settings app or launcher.4. Camera performance in absence of abundant light is deplorableNOTE: Am facing weird call drop issue in WhatsApp calls but not sure if it's phone's faultPROS1. Fingerprint and face unlock are both very fast2. Single Take feature is amazing3. Screen, form factor, design looks and feels greatTL;DROverall, if you don't expect TOO much from the battery, you're gonna love this phone. Best non-Chinese phone under 20k atm",0.6786,positive
  Awesome phone better than realme and mi phones,0.7906,positive
  1. Fingerprint reader is very fast.2. Face unlock is a little slow though it can capture your face in a mid range dark room too.Disadvantage of the face unlock was once it cannot recognise your face it does not try again you'll have to use the fingerprint or password.3. Camera quality is amazing in the light but in the dark there's a little disturbance.4. The battery life is not that good as expected though they have advertised a lot about the battery being 6000mah. It's charges pretty fast.5. Reverse charging also works amazing though you cannot charge it to any phone which uses a B cable. Only C to C phones will work for this.6. A phone cover should have been provided with the amount taken. Plus its a little slippery so a phone cover is a must.Overall it's a good phone but these are a few pros and cons when buying the phone.,0.8999,positive
"  If u r not interested in heavy gaming then can't get a better deal for a phone under 20k.Pros-1) Screen - there is no doubt Samsung does provide the best screen. U will notice that instantly,  and Super Amoled is really something if u r coming from ips led screen.2) Battery - Seriously what they advertise is real it really is a monster. Last from1.5 - 2 days depending on ur usage.3) Camera - This is the first time Samsung is using Sony sensor in there below 20k phone and boy can u tell the difference.  Sony sensor with Samsung image processing is just lit, hands down can't get better camera in this budget.4) Software- Being a past redmi and realme user i can tell how much software is important and oneui is very smooth with no blotwares or ads and works really well. I guess after oxygen os and stock Android,  one ui is right behind them.5) Design - This phone looks far better then it looks in images and overall weight balance is great , doesn't feel heavy at all even though having such a massive battery.Cons-1) No Knox security- Don't be confused by all the reviews u find online, there is no knox security included, idk why it shows secured by knox in boot menu but still there is no such thing. It is such a great and convenient thing I just wished they included it here atleast considering the price budget.2) Processor- It has the same exynos 9611 processor thats in their phone that cost around 11-12k . Come on Samsung why are u stuck on the same processor upgrade it there are several better option available.2) Build- It is a plastic body and is very slippery, so requires a cover ,which is not included in box.3) Screen around the front camera gets automatically and returns back to normal after sometimes, since it is a software bug I hope they fix it future updates , sometimes it stuck out and gets a little annoying.",0.8562,positive
"  So, it has been few days since I got my hands on Samsung Galaxy M31s, and I've got to say if you like media consumption on phone this is the best. Let me divide this into pros and cons.A. Pros  1. AWESOME DISPLAYI mean it when I say this has got an awesome display. The infinity-O sAmolled display is perfect for media consumption. Sure it has not got that high refresh rate that some Chinese phone makers and high end phones are providing, but the qualtiy of the display, is top notch. (Also like some infinity o displays out there this doesn't have any beading or halo effect around the camera cutout) 2. SINGLE TAKE IS SUPERBYou have to use this feature to get to know how good it is to have it on a phone. There are time when we want to capture a moment both in videos and photos (maybe with some filters) This feature let's you have that. It automatically captures the best photos and videos with just one shot. It's not as good as that in Samsung's flagship phones (just because they can capture using various lens and m31s uses its primary 64MP lens) 3. MONSTER BATTERY LIFEWell that's to be expected right? 6000mah should last you a full day with heavy load (like heavy gaming and media consumption) I had 15-20% remaining battery with heavy use. But mostly with semi-heavy gaming and usage the phone lasted me almost 2 days without charge. 4. WELL OPTIMISED PHONEM31s has android 10 with One UI 2.0 out of the box and it's a well optimised for apps and games. I have not faced any stutter or lag while using apps or playing games like pubg and codm. 5. 25W Super fast chargeSamsung provides with the flagship typec-type c Samsung 25W super charger inside the box. Thus it takes relatively less time to charge the huge 6000 mah battery. 6. Non-Chinese phoneSince boycott Chinese products is going on and most of the smartphone are made in China, this is a phone which is made in India so a good alternative.B. Cons 1. Plastic buildSince it's a plastic back it easily picks up scratches. So I recommend to use a case or a skin on this phone. (Case does not come with phone so you will have to purchase it)Well I don't have any more cons that I can think of. Yes it would have been good if Samsung upgraded the processor, but one UI 2 is well optimised for this particular processor so maybe that's why they didn't upgrade the processor.Basically M31s has a good screen, battery life, awesome camera, good fingerprint reader and is a excellent Samsung phone.",0.9985,positive
  Big thumbs up for this mobile. Looks great. Only draw back is battery not performing like 6000 mah. Hardly one full day with full battery. Everything else is perfect 5 star.Finger print sensor is lightening quick.UI experience is niceCamera is top notchI feel UI needs few more customizations within ONE UI itself. Case and screen guard should have included in the box. Battery size 6000 mah is eaten up by Exynos processor makes this phone battery offset. No advantage of having 6000 mah battery.I think this is going to be the last phone with these many features in sub 20k range. M51 is going to be sub 30k range for sure.Got this phone with exchange and it's a good deal,0.8641,positive
"  though price great higher than m31 and most specs are similar to the its predecessor, I will prefer M31s to buy as it may sound more future proof. First the things i don't like and i know i am writing cons part first as besides it con part it is actually best phone with everything top notch in its real time usage.* Its processor, in day to day usage didn't find major lags or hang thanks to the great software optimisation with one UI through heavy usage and fast multi tasking might get difficult and i also notice it take more than usual time to power on.* i don't consider it as a con but it is heavy though weight balance is so good that you don't feel it is 200g+ phone* and last one , its about buying a 20k phone ans still not getting a phone case, screen protection and earphones is disappointing to be honest. for initial protection you need these things.* overall couldn't find more negative. i mean there are few small thing but i consider it as personal preference so no complain.some pros-* Its design and its build quality is top notch in the price range of 20k thanks to the added frame and back design.* Its camera department , display is the best* fingerprint scanner is fast though it is parallel to the frame you may need time to use to it.* it is waste actually waste of time to write positives and everything asides cons are great .to be honest i am completly satisfy with this phoneand last thing i prefer 6gb and 128gb varient as it is more value for money . OVERALL A BIG THUMPS UP.",0.9922,positive
"  Its been a month. The M31s is working perfectly. Totally in love with it.The best Non-Chinese smartphone you can get in the market right now.I was fed up of Xiaomi phones.Pros:Looks daam premium.Display is the best one you ever see.Sound quality is also top notch.No ads in the UI.6000mah Battery works for 2 days.Camera quality improved than M31 and new features added.Cons:Only thing is, as the back panel has plastic glass, it gets finger prints attracted very fast. You will need to buy a back case to avoid this.",0.9738,positive
"  The best phone Samsung has ever made in this price segment.1.Display makes this phone to compete with the high end flagships.2.Sony sensor is really an add back to this phone since it takes excellent pictures in daylight especially.3.Most reviewers had commented on the processor part that it is not a gaming one but my experience with this phone was different, tried PubG with ultra setting which worked very smooth and lag free.4. Battery perfomance is other thing which stands out and it last me 1.5 days with single charge.5. Fingerprint and Face unlock are insanely fast.The only drawback was samsung could have added a back cover and Screenguard with the box but what I did was ordered the cover along with the mobile.Overall I will rate 4.5/5 for this phone because this really adds a premium feel and experience.Hope this helps!",0.6953,positive
"  Look wise an excellent product,looks better than m30s and m31, infinity o design looks premium and doesn't feel heavy.Rear camera is actually 16mp main shooter, give you 64 MP image by pixel binning technology excellent one,ultra wide is average, macro excellent.Front camera is actually 8mp gives you 32mp image, average in quality.Display is sAmoled excellent, very well visible in day light.Processor exynos 9611 good for routine tasks not great for gaming.Multitasking and ram management is good.Battery backup is excellent. Inspire of fast charger it takes enough time to charge to 100% due to its large size 6000mAh.Side mounted fingerprint sensor is good.Some software related issues are there which can be solved via an OTA update.Operating system Samsung one UI2.0 is good but missing many features like screen recording etc.Overall a very good deal during this independence Day sale.Of course I get a good exchange value for my one old mobile.If you are not a gamer definitely it's worth to buy.Major problem is its wireless Bluetooth connectivity, auto connect and disconnect frequently, Samsung fix this.",0.9731,positive
  The colour combination of the back is so good 🔥. It is normal smartphone like others .And as we know samsung is always known for his sAmoled screen.🙌👌🤘,0.8656,positive
"  I must say that my decision to wait for this phone was a right decision. When i ordered this phone, it was showing delivery on 20th Aug but i got this awsome phone well before that. I must say that this phone is really awsome, new style fast fingerpeint reader, awsome camera quality, fast charger. The phone is really value for money. 64 MP camera , the pics are so crisp and detailed. Pic colors are vivid and really superb quality.I give full marks to samsung Galaxy M31S and would recommend others if anyone planning to buy a mid range phone. I have come back to samsung after a long period, i must say Samsung has improved a lot.",0.9669,positive
"  List of things that I noticed after using for 7days-1. Battery :- As per the mentioned specs the phone got a  massive 6000mah battery 🔋 but as per my usage it lasts hardly for a day ( I didn't try any game and mostly used  for stuff like taking online class ,watching YouTube videos and listening music) but the charger compensates it. It took 2 to 2: 20 hrs to fully charge( depends on condition )2. Camera:-The thing that disappointed me the most is the camera quality of the phone especially the front camera. The front camera is 32mp but the quality of camera is not as good as the no says . It cannot compete with with Chinese co. like Oppo and Vivo in terms of camera. During night even at decent lighting condition the photo it clicks appears to be blurry.White balancing of the photos is not accurate.Live focus is unable to clearly detect the edges of the photos.I previously had Vivo v15 having 32mp 1.5 yrs older whose camera quality is far better from this device which arrived later than that.3. Dark mode is awesome that at night we even cannot distinct the edges of phone and the screen.I loved it4.Design:- Design of this device is 👍 👌5. Sound quality is decent6 Processor: Samsung should have provided better chipset than this.7.While I was taking class on Unacademy within 20mins it got heat up.8.Screen:- Screen is awesome,the s-amoled screen produces awesome colors and the viewing experience is great on this deviceHope samsung fixes the list of problems  I mentioned especially the camera capture during night through the next update",0.9876,positive
"  Camera : too good. Pics cameout fantastic on all cameras(haven't checked night time performance but low light performance indoors was good) without any over-saturation or discontinuity/fading issue like similar priced oppo /vivo mobiles.Battery: slightly better than m30 and there's 25w fast charging. Almost 5 hrs of SOT on medium brightness n mixed use of media, browsing/shopping wifi.Screen: Its samsung. I don't need to say anymore.No lag of any kind seen since. The only cons i felt r the phone is on heavier side, exynos processor( u'll consider only if u Need to play pubg like graphic intense games on topmost settings)  and may be the fingerprintScanner position, fr some. I got used to it in a day but took my mom 3 days now she's ok with it.",0.979,positive
"  It's an absolutely fluid machine. Awesome sensors at the right place. Just wondering if Samsung would make profit by selling this phone at this price. I am sure they are limited quantity and would be taken off soon. The fingerprint sensor is very sensitive and responds with diligence. The great feature is its power-packed camera which not only has extremely powerful lenses, but blended with lossless software to encode it. Battery survives for 2 days, with extensive use for calling and listening to music. I am a lisztomaniac, so you may imagine. Thanks. Very contended.",0.9058,positive
"   1. It is smooth in grip meanwhile but due to plastic mix body changes of slip reduces.2. Lock button with fingerprint scanner is really a great concept.Double press function, notification tray slide are some features.3. You can have Alarms/Playback/Events/Weather on Lock screen.4. Almost every function is available on notification tray.5. Super Amloed Screen gives you a glance experience.6. Customize your phone according to you.",0.9248,positive
"  I'm updating my review after 20 days of use. Super display i love it. Great UI. Very good interface (smart switch app) from Samsung to transfer data from old to new phone, effortless. Camera is good, i hope it will improve with updates.I hate bloatware. I purchased 8Gb RAM version, but out of 8 gb, only half is available, it is irritating some times. I observed a bit of lag while playing mine craft. So, I must say that processor can be improved.Overall, good phone, considering non-chinese brand.",0.8787,positive
"  Overall good  experience, my rating would be 3.5.Pros:1. Size : Good for movie & gaming.2. Camera : Very good, works exceptionally good in night mode.3. Look and feel : Vivid, typical samsung type.4. Pre- installed softwares: Limited and only required ones. good from security aspect.5. Weight : Feels heavy and when in pocket will definitely make u a feel that u are carrying something worth not losing.Cons:1. Phone heats up if used continuously for 30 mins for phone calls.2. Even video calls and you tube playbacks heats the phone near camera area. Pretty unexpected from an highend phone from Samsung3. Battery: Not a good performance as per 6000 mah. LAsts for a day with normal usage, i.e. phone calls, whatsapp, 1 hour youtube video, and some browsing. To be honest, i am disappointed on battery performance looking at its size especially when Samsung made it a big USP.4. Crux: You have better options in this price range, would recommend to try those instead of blowing 21,500 on this phone.5. Processor: Samsung has not done any big changes in its old Exynios Genre.Must go ahead..But Samsung has been a miser..did not provide  rear silicon cover.Charging cable length is just OK IN length.",0.9809,positive
"  This is amazing value for money mobile, earlier i was using asus but changing mobile worth it.Battery: no worries charge within 1:40 hr, whuch is great compare to other mobiles.Camera:awsome, it captures what you needed.Screen :it's samsung USP it could never go wrong.Processor 9611: i also have some concerns before buying but it's not bad. many review available in internet saying processor is not good, but believe me i play lots of game (Pubg, COD, Asphalt, Mortal combat etc most game size 2.5 gb) , do not find any problem, only difference isduring first time game loading takes few seconds extra as compared to new processors.  So while playing no issue.Screen refresh rate: it's a myth 90 hrtz is better compared to 60, hidden fact is your eyes are only detecting 30 frames/hrtz, so your eyes are not even usung 60 hrtz frequency.Weight: yes it's slightly heavy bit do not hurt while typing or gaming, weight is well balanced.Protection: No comments, I always cover my mobile with screen gauard and back cover,  looks and sturdyness are also fine for me. But for this point you could count on other internet reviews, as i am playing safe with my mobile.",0.9871,positive
"  I have recieved this mobile on 13th Aug, delivery well in advance. Mobile looks and features all looks superb. Suddenly on 21st august the mobile started giving advanced touch error and then screen gone off. Now the mobile display is off. Return window is closed on 20th Aug. Service centres are working only on limited days. I had to purchase a mobile immediately for my daily job. Samsung customer care also giving false information related to service centre. I go to office and find time only on saturday and sunday. Service centre is open only on monday, wed and friday that too with limited manpower. I purchased samsung mobile for the first time and now feeling bad about my decision. A latest mobile with limited application downloaded has suddenly crashed. Waste of my money.",0.4588,positive
"  Pathetic purchase- DON'T BUY GUY'S, full of cheating as Camera quality is literally pathetic, Finger sensor is ""0"", finally it hasn't RETURN POLICY, IT MEANS THEY HAVE LOOTED USE 😵",-0.9169,negative
"  If you are not an heavy user then this phone is perfect for you but if you are a student, and  searching for a new smart phone this is not for youIn the first class you will find it perfect but as the class goes on and the 4 or 5 period came it wil start manking frame drops and lagsYou will notice an frame drops in animation while opening and closing of an app, or while switching between apps or in scrolling. I didn't know is the problem is in my device only or if the device is like that onlyI strongly not recommended you to buy this phone because its not able to handel the load of online classes then if you are a heavy user how will it survive in heavy usageAnd please don't trust on youtube reviews of this smartphone they are totally fake.And yaa its camera too its camera in low light condition is more useless then the sit of an dog",0.6149,positive
  I am facing two problems1. Fingerprint Sensor not so good as my previous  A6 Plus.2. Front Camara is shaking.Apart  from this Amazon packaging  is very  very simple  & bad.,-0.7111,negative
  Received the phone today.  Inserted SIM.  Started phone.  Wi-Fi  problem couldn’t authenticate connection.  Reset whole Router with new SSID and Key.  Reconnected all other devices with new SSID and key including my old Redmi Phone.  All devices got connected except this brand new Samsung.Called Amazon Customer care.  They advised for a hard factory reset.  Did factory reset twice.  Still the same problem.  First impression is the last impression – May be Samsung hasn’t heard of it.  As of now they have allotted a technician to look into it.,0.2263,positive
"  After using it for a week,in this price range definitely a good gadget.Touch,camera,processor speed,finger print sensor up to the mark.A lot has been said for the battery,it charges fast only if you off the net,location,keep phone on power saver than it charges in 90mins otherwise it takes 130 mins to charge,battery drains too quickly than M31.All other aspects are good,one can buy if don't want to go for Chinese one.",0.291,positive
"  To begin with the phone is a complete package. Display gives an amazing experience, no doubt it's a battery monster coupled with 25 watt fast charging, reverse charging offers a great advantage, rear cameras give the best shots in the price segment, they add great variety also, front camera is good, the auto wide angle selfie feature is really handy, but sharpness can be improved. Single take is fun to use. Side mounted fingerprint sensor is really quick. It has Knox security but it's limited as it doesn't have secure folders and other A series features. Though made of plastic it still has a premium look and feel unlike the previous M series phones. Single mono bottom firing speaker is adequately loud but sounds a bit tinny at times. Dolby Atmos is present only for headsets and the music output is excellent. Processor is not made for gaming, hardcore gamers stay away. It's smooth and breezy for day today tasks. Multi tasking is no issue. OneUI 2.1 has excellent improvements over the previous versions. Call quality, network reception is absolutely fine. Internet download and upload speeds are quite satisfactory. Overall it's a great experience. Loved it",0.9927,positive
